Row,PFD,OFD
EX00084_E,0,0
EX00086_E,0.0818279404471794,0.0669571482096546
EX00089_E,0,0
EX00093_E,0,0
EX00094_E,0,0
EX00095_E,0,0
EX00097_E,0.122223036589254,0.134138642367447
EX00099_E,0.0113878382899909,0.0127757765799909
EX00101_E,0,0
EX00106_E,0.139373893761583,0.155946772006739
EX00108_E,0,0
EX00109_E,0,0
EX00111_E,0,0
EX00114_E,0,0
EX00116_E,0,0
EX00121_E,0,0
EX00122_E,0,0
EX00123_E,0.0955663900646921,0.123178620008227
EX00124_E,0,0
EX00127_E,0,0
EX00130_E,0,0
EX00132_E,0,0
EX00133_E,0,0
EX00134_E,0.00408962451985474,0.00408962451985953
EX00135_E,0.0946524245363782,0.0976655370499103
EX00137_E,0,0
EX00140_E,0,0
EX00141_E,0,0
EX00143_E,0,0
EX00147_E,0.0265833237047673,0.0198459087194739
EX00148_E,0.143218516777159,0.15838022390285
EX00149_E,0,0
EX00152_E,0.289940031181037,0.289535590370215
EX00153_E,0.00644370214005905,0.00607495239004457
EX00156_E,0,0
EX00157_E,0,0
EX00158_E,0,0
EX00159_E,0,0
EX00160_E,0,0
EX00162_E,0,0
EX00163_E,0,0.00678149807411394
EX00164_E,0.506838252542419,1.4988942915233
EX00166_E,0.0183617183455602,0.173476027013523
EX00167_E,0,0
EX00170_E,0,0
EX00178_E,0.012241251620306,0.0148002857714127
EX00181_E,0,0
EX00183_E,0,0
EX00185_E,0,0
EX00186_E,0.000368649749999665,0.00774673638999293
EX00187_E,0,0
EX00188_E,0,0
EX00189_E,0,0
EX00191_E,0,0
EX00194_E,0.000423241918198518,0.000921898765086165
EX00197_E,0,0
EX00208_E,0,0
EX00212_E,0,0
EX00214_E,0.0314757291725078,0.0368923506691357
EX00219_E,0,0
EX00233_E,0,0
EX00239_E,0,0
EX00242_E,0.429610518825894,0.398797517453043
EX00243_E,0,0
EX00245_E,0,0
EX00249_E,0,0
EX00250_E,0.000415261724237076,0.00019983497045584
EX00253_E,0,0
EX00255_E,0.0101743059819318,0.0102782056763894
EX00256_E,0,0
EX00257_E,0,0
EX00259_E,0,0
EX00262_E,0.00216845957,0.00908277039265917
EX00266_E,0,0.027441849539975
EX00268_E,0,0
EX00272_E,0,0
EX00288_E,0.314980666749851,0
EX00294_E,0,0
EX00295_E,0.00419231674339164,0.024458474270027
EX00299_E,0.13504835457135,0.104679155789319
EX00301_E,0,0
EX00311_E,0,0
EX00314_E,0.000415261724237076,0
EX00315_E,0,0
EX00318_E,0.01,0.01
EX00320_E,0.00270371291819795,0
EX00322_E,0,0
EX00328_E,0,0
EX00329_E,0,0
EX00330_E,0,0
EX00334_E,0.000865125319999986,0.00364100189999996
EX00344_E,0,0
EX00346_E,0.096426720838534,0
EX00350_E,0,0
EX00352_E,0,0
EX00354_E,0,0
EX00355_E,0.00545682169,0.00731412374
EX00366_E,0.118982998216598,0.0723756055982743
EX00376_E,0,0
EX00378_E,0.00163718254509965,0.00187541470578215
EX00379_E,0,0
EX00385_E,0.00666131516965121,0.00820464903368664
EX00387_E,0,0
EX00388_E,0,0
EX00398_E,0,0
EX00402_E,0,0
EX00407_E,0,0
EX00422_E,0,0
EX00427_E,0,0
EX00429_E,0.00999999999999091,0.0062791252299909
EX00437_E,0.0137152106088292,0
EX00438_E,0,0
EX00439_E,0,0
EX00440_E,0,0
EX00455_E,0,0
EX00459_E,0.00760553576934698,0.00674031044941137
EX00469_E,0,0
EX00473_E,0,0
EX00475_E,0.217902569362491,0.197374156060108
EX00483_E,0,0.00086512532
EX00486_E,0,0
EX00504_E,0,0
EX00506_E,0,0
EX00523_E,0,0
EX00526_E,0,0
EX00532_E,0,0
EX00534_E,0,0
EX00535_E,0,0
EX00544_E,0,0
EX00546_E,0,0
EX00559_E,0,0
EX00565_E,0,0
EX00575_E,0,0
EX00577_E,0,0
EX00583_E,0,0
EX00584_E,0.000586475869997622,0.00591654614999462
EX00588_E,0,0
EX00631_E,0,0
EX00632_E,0,0
EX00642_E,0,0
EX00643_E,0,0
EX00655_E,0,0
EX00669_E,0,0
EX00670_E,0,0
EX00671_E,0,0
EX00695_E,0.00193927019726519,0.00193927019720031
EX00696_E,0,0
EX00704_E,0,0
EX00708_E,0,0
EX00719_E,0.0145861000899474,0.0154513254099875
EX00750_E,0,0
EX00777_E,0,0
EX00780_E,0.00185720204974618,0.0037145041
EX00785_E,0,0
EX00794_E,0,0
EX00811_E,0,0
EX00818_E,0,0
EX00853_E,0,0
EX00864_E,0,0
EX00881_E,0,0
EX00906_E,0,0
EX00909_E,0,0
EX00940_E,0,0
EX00942_E,0,0
EX00954_E,0.00138783829,0.00138783829
EX00979_E,0.00819498774808709,0
EX01060_E,0.00372087476997982,0.00372087476999662
EX01083_E,0,0
EX01103_E,0.0127655491499884,0.00101908854000117
EX01132_E,0,0
EX01137_E,0,0
EX01161_E,0,0
EX01179_E,0.0974605750696912,0.103585357647103
EX01181_E,0,0
EX01185_E,0,0
EX01194_E,0,0
EX01205_E,0,0.0037208747697851
EX01326_E,0,0
EX01419_E,0,0
EX01530_E,0,0
EX01595_E,0,0.01
EX01613_E,0,0
EX01697_E,0,0
EX01717_E,0,0
EX01755_E,0.00179970982,0.00179970982006486
EX01762_E,0,0
EX01801_E,0,0
EX01879_E,0,0
EX01885_E,0,0
EX01888_E,0,0
EX01921_E,0.000173327196256556,0.000173327196256556
EX01996_E,0,0
EX02076_E,0,0
EX02094_E,0,0
EX02165_E,0.000865125319959867,0.000865125319940194
EX02188_E,0,0
EX02415_E,0,0
EX02470_E,0,0
EX02505_E,0.0108651253199901,0.0108651253199901
EX02512_E,0,0
EX02630_E,0,0
EX02642_E,0,0.00179970981999837
EX02679_E,0.00264347243934395,0
EX02737_E,0,0
EX02763_E,0,0
EX02918_E,0.00510881305991201,0.00510881305995431
EX02946_E,0,0
EX03197_E,0.0126649351399885,0
EX03284_E,0,0.0137208747699875
EX03722_E,0,0
EX03758_E,0.000737399499982896,0.0007373995
EX03793_E,0,0
EX03917_E,0,0
EX04227_E,0.00185720204990329,0.00185720205
EX04230_E,0,0
EX04317_E,0.0178304752044173,0.0178204752047205
EX04598_E,0,0
EX04677_E,0,0
EX04722_E,4.59764255324394e-05,4.59764255324389e-05
EX04853_E,0,0
EX05100_E,0,0
EX05122_E,0,0
EX05127_E,0,0
EX05332_E,0,0
EX05335_E,0,0
EX05356_E,0,0
EX05402_E,0,0
EX05422_E,0,0
EX05455_E,0,0
EX05512_E,0,0
EX05519_E,0,0.00999999999999091
EX05635_E,0,0
EX05684_E,0,0
EX05688_E,0,0.00572405339613878
EX05697_E,0,0
EX05787_E,0.00131919793853557,0.00131919793853557
EX05828_E,0,0
EX05852_E,0,0.01
EX05984_E,0,0.00552068458999495
EX06232_E,0.00235887694584481,0.00370878719443139
EX06341_E,0,0
EX06424_E,0.0393133654638539,0
EX11061_E,0,0
EX11135_E,0,0
EX11499_E,0,0
EX14818_E,0,0
EX14819_E,0,0
EX15519_E,0.00124953103107024,0.00124953103107024
EX15520_E,0,0
EX15610_E,0.000231975654554537,0.000231975654554537
EX17337_E,0,0
EX17339_E,0,0
EX18125_E,0,0
EX18126_E,1.00000140574458e-07,1.00000009110174e-07
EXC0001_E,0,0
EXC0013_E,0.000415261724237076,0.000458458852194393
EXC0050_L,-2.07630862118538,-2.29229426097197
EXC0051_L,0.015531764937057,0.804843823556265
EXC0052_L,0,0.263988267810747
EXC0053_L,0,0
EXC0054_L,0,0
EXC0055_L,0,0
EXC0056_L,0.0146542546837514,0
EXC0057_L,0,0
EXC0058_L,0,0
EXC0059_L,0,0
EXC0060_L,0,0
EXC0063_L,0,0
EXC0065_L,0,0
EXC0072_L,0,0
EXC0135_E,0,0
EXC0141_E,0.00737798663999329,0.00552068458999498
EXC0142_L,0,0
EXC0152_E,0,0
EXC0180_E,0,0.00168558711714286
EXC0201_E,0,0
EXC0202_E,0,0
EXC0203_E,0,0
EXC0207_E,0,0
EXC0208_E,0,0
EXC0210_E,0,0.00479717946273191
EXC0211_E,0.0047971794627317,0
EXC0213_E,0,0
EXC0214_E,0.00504495015999541,0.00324514033999703
EXC0216_E,0.00123407506999888,0.00227941215801825
EXC9998_E,0.40126152299027,0.443002295956532
EXC9999_E,0.200630761495135,0.221501147978266
RC00004_I,3.46806787846819,3.71881278067493
RC00009_I,0.0934547917327278,0.604324394138427
RC00010_I,0.01,0.01
RC00028_I,0.00141148191195134,0.00141148191195134
RC00032_I,0,0
RC00078_I,0.00227449955795058,0.00227449955795058
RC00089_I,0.01,0.01
RC00093_I,0.224770075885461,0.201557379125909
RC00100_I,0.569311660068365,0.783121794584076
RC00102_I,0.40274348574763,0.580032010206527
RC00103_I,0,0
RC00115_I,0.01,0.01
RC00127_I,2.98844707143462,3.27072972238341
RC00137_I,-0.00820029018007062,-0.00820029018007062
RC00138_I,0,0
RC00155_I,0,0
RC00156_I,0.199189646207742,0.221579164381524
RC00158_I,0.103413282348583,0.126209152614933
RC00160_I,0.0135161624447376,0.0144619734631217
RC00161_I,0.01,0.01
RC00174_I,0,0
RC00177_I,0.282600850856547,0.213980516756747
RC00178_I,0.0117564880399987,0.0117564880399987
RC00181_I,0.01,0.01
RC00183_I,0,0
RC00185_I,0.0353192597183341,0.01
RC00188_I,0.01,0.01
RC00190_I,0.01,0.01
RC00191_I,0.01,0.01
RC00192_I,0.0964637977832581,0.0299999999999727
RC00199_I,0.01,0.01
RC00200_I,0.01,0.55925033375234
RC00220_I,0,0
RC00233_I,0,0
RC00235_I,0,0.01
RC00238_I,0,0.00999999999999091
RC00251_I,0.01,0.01
RC00253_I,0.01,0.01
RC00256_I,0.01,0.01
RC00257_I,0.01,0.01
RC00261_I,0,0
RC00267_I,0,0.01
RC00274_I,0.0148474565748984,0.0148474565748984
RC00275_I,0,0
RC00277_I,0,0
RC00278_I,0,0
RC00286_I,0.00226482615531264,0.00388294325361735
RC00287_I,0,0
RC00289_I,0.112498011081243,0.113709776086921
RC00291_I,0.0144843279520046,0.0144843279520046
RC00293_I,0,0
RC00306_I,0.00141148191195134,0.00141148191195134
RC00328_I,0,0
RC00330_I,3.37187887752327,4.09873436849011
RC00332_I,0.0447470741096367,0.0447470741096367
RC00335_I,0.01,0.01
RC00342_I,-0.750513048885637,-0.0336575579187866
RC00352_I,0.01,0.01
RC00355_I,0,0.00999999999999091
RC00359_I,0.0036575579188444,0.0036575579188444
RC00366_I,0.01,0.01
RC00369_I,-0.00999999999999091,0
RC00383_I,0.00124953103113512,0
RC00416_I,0,0
RC00417_I,-0.101056956217576,-0.101056956217576
RC00424_I,0.01,0.01
RC00426_I,0,0
RC00431_I,-0.736855490966832,-0.00999999999999091
RC00434_I,0.01,0.01
RC00471_I,0,0
RC00475_I,0.01,0.01
RC00485_I,0,0
RC00489_I,0,0
RC00494_I,0.00999999999999091,0.00999999999999091
RC00497_I,0.0196949131499001,0.0196949131498982
RC00507_I,0,0
RC00508_I,0,0
RC00509_I,0,0
RC00511_I,0.252202243623631,0.237235976178278
RC00512_I,-0.0492760580540335,-0.0816615412421697
RC00513_I,0,0
RC00525_I,0,0
RC00527_I,0,0
RC00529_I,0,0
RC00548_I,0,0
RC00549_I,9.99999977752131e-06,0
RC00551_I,0.0926481130616978,0.072812516722657
RC00554_I,0.00999999999999091,0.00999999999999091
RC00570_I,-0.0392760580540426,-0.0616615412421879
RC00571_I,0.01,0.01
RC00573_I,0,0.01
RC00575_I,0,0.01
RC00578_I,0.01,0.01
RC00582_I,0.613338278925433,0.959737378318867
RC00585_I,0,0.00999999999999091
RC00602_I,0,0
RC00619_I,0,0
RC00631_I,0,9.99999986106559e-06
RC00650_I,0.01,0.01
RC00658_I,0.899898561747818,0.676866951090233
RC00662_I,0,0
RC00669_I,-0.00999999999999091,0.00999999999999091
RC00670_I,0.01,0.01
RC00678_I,0,0
RC00685_I,0,0
RC00694_I,0.0183617183455453,0.181676317193592
RC00698_I,0.00999999999999091,0.00999999999999091
RC00699_I,0,0
RC00703_I,0,0
RC00710_I,0,0
RC00711_I,0.400096721206789,0.53705043856492
RC00720_I,0,0
RC00722_I,0.00999999999999091,0.00999999999999091
RC00731_I,0,0
RC00734_I,0.122050830676358,0.130370805202233
RC00736_I,0,0
RC00748_I,0.0319530533565504,0.167855019988575
RC00751_I,0.234586019131939,0.228671406932904
RC00754_I,0,-0.00392018598518007
RC00765_I,0,0.0367357982943764
RC00768_I,0.00134924693069596,0
RC00782_I,0,0
RC00801_I,1.00000023668547e-07,0
RC00842_I,0,0
RC00847_I,0.0704927285064221,0.0886708953312265
RC00851_I,0.080981640910065,0.0784271323400731
RC00867_I,1.00000023668547e-07,0
RC00875_I,0,0
RC00885_I,0.155037192063105,0.155037192063105
RC00888_I,0.01,0.01
RC00893_I,0,0
RC00894_I,0.0196949131499001,0.0196949131498982
RC00895_I,0.00270371291821903,-0.00304517296365248
RC00897_I,0,0
RC00899_I,0.01,0.00999999999999091
RC00905_I,0,0
RC00936_I,0.0059969729607019,0.0165192284615614
RC00939_I,0,0
RC00941_I,0.01,0.01
RC00943_I,-0.672681517260685,-1.04487657875154
RC00945_I,0.792945464997388,1.12095559689828
RC00946_I,0.0764637977832318,0.01
RC00955_I,0.00999999999999091,0.00999999999999091
RC00959_I,0.159026592096552,0.174211814437399
RC00961_I,-0.00999999999999091,-0.00999999999999091
RC00963_I,0.199967388403002,0.159629401125554
RC00964_I,0,0
RC00965_I,0,0.01
RC00966_I,0,0
RC00978_I,-0.00999999999999091,-0.00999999999999091
RC00987_I,0,0
RC00988_I,0,0
RC00996_I,0,0
RC01000_I,0,0
RC01001_I,0.01,0.01
RC01005_I,0.0483457306877195,0.0483457306877195
RC01009_I,0.0644609742503235,0.0644609742503235
RC01010_I,0.01,0.01
RC01011_I,0.01,0.01
RC01013_I,0.0306732580829424,0.0506732580830863
RC01015_I,-0.715563124599385,-0.783142021031381
RC01016_I,0,0
RC01018_I,0.01,0.01
RC01021_I,0,0.025276812991474
RC01023_I,0.00999989999991158,0.0103686497500348
RC01026_I,0.01,0.01
RC01030_I,0,9.99999983955502e-06
RC01036_I,0,0.00999999999999091
RC01041_I,-0.00393962227894917,-0.0167036204447868
RC01049_I,0.0452732899699413,0.0556420397197144
RC01051_I,0,0
RC01054_I,0,0
RC01055_I,-0.00999999999999091,-0.00999999999999091
RC01056_I,0.272180603953302,0.234331190471721
RC01057_I,0.448257251021118,0.373944618450992
RC01061_I,1.50033211594223,1.62391349051757
RC01066_I,0.152608252361006,0.167848440996295
RC01070_I,0.349980135028545,0.418591838018074
RC01072_I,0.00999999999999091,0.00999999999999091
RC01082_I,0,-0.00999999999999091
RC01083_I,0.00999999999999091,0.00999999999999091
RC01092_I,0.01,0.01
RC01093_I,0.799522622246286,2.61240244685609
RC01095_I,-0.818269297616325,-2.63294913204606
RC01100_I,0,0
RC01101_I,0,0
RC01103_I,1.00000023668547e-07,0
RC01108_I,0,0
RC01121_I,0.313412826339498,0.313412826339498
RC01123_I,0.0211017022469377,0.0211017022469377
RC01126_I,0,0
RC01127_I,-0.0118574020498272,-0.0118574020499409
RC01130_I,0.01,0.02
RC01132_I,0,0
RC01134_I,0.0154475370485106,0.0236238334688869
RC01135_I,0.01,0.01
RC01137_I,0,0
RC01138_I,0,0
RC01154_I,0,0
RC01167_I,0,0
RC01168_I,0,0
RC01184_I,0,0
RC01185_I,0,0
RC01186_I,0,0
RC01187_I,0.0295488252432554,0.0286559561870325
RC01201_I,0,0
RC01206_I,0.01,0.01
RC01218_I,0,0
RC01220_I,0.704538919310494,1.07673398080158
RC01224_I,-0.00999999999999091,-0.00999999999999091
RC01227_I,0.379337814568714,0.340938052093406
RC01229_I,0,0
RC01230_I,0.01,0.01
RC01231_I,0,0.01
RC01234_I,0.01,0.01
RC01252_I,0,0
RC01262_I,0,0
RC01266_I,-0.101056956217576,-0.101056956217576
RC01268_I,0,0
RC01269_I,0,0
RC01274_I,0,0
RC01280_I,0.23029857799367,0.351952096578061
RC01281_I,0.0246868389804962,0.0250489717641878
RC01290_I,0.00999999999999091,0.00999999999999091
RC01301_I,0.01,0.01
RC01310_I,0,0
RC01315_I,0,0
RC01318_I,-0.00780323142294037,-0.0107393249194274
RC01321_I,0.0634953949358987,0.0609408872142012
RC01326_I,0.0976307167548394,0.0976307167443564
RC01334_I,0.00315767715181385,0.00315767715181385
RC01351_I,0.0117664172825016,0.0236389810601167
RC01357_I,0.01,0.01
RC01364_I,0.01,0.01
RC01372_I,0,0.01
RC01375_I,0,0
RC01378_I,0,0
RC01384_I,0,0
RC01393_I,0,0.00999999999999091
RC01397_I,0.00732671599054438,0.02
RC01402_I,0.00999999999999091,0.00999999999999091
RC01410_I,0,0
RC01415_I,0,0
RC01431_I,0,0.00999999999999091
RC01463_I,0.00198534662270852,0.00198534662270852
RC01468_I,0.01,0.01
RC01470_I,0.211225333233965,0.23215756936513
RC01481_I,0.00999999999999091,0.00999999999999091
RC01483_I,-0.00179990981996525,0
RC01494_I,0.01,0.01
RC01495_I,0.01,0.01
RC01496_I,0.010637201244549,0.0100341994485689
RC01497_I,0.0162789252299943,0.0158725731372593
RC01498_I,0.01,0.01
RC01500_I,0,0
RC01512_I,-1.50033211594223,-1.62391349051757
RC01513_I,0.607933429671789,0.953770295776735
RC01514_I,0,0
RC01518_I,-0.899898561747818,-0.670143194740831
RC01528_I,0.00999999999999091,0.00999999999999091
RC01529_I,0.282180603953293,0.244331190471712
RC01547_I,0,0
RC01560_I,0.0619630848537103,0.0191263971975779
RC01561_I,0,-0.00999999999999091
RC01567_I,0,0
RC01569_I,0.0410519456528965,0.0463625661606964
RC01570_I,0,0
RC01595_I,0.0108651253199599,0.0108651253199402
RC01600_I,0.0290582892419862,0.0390054703417109
RC01602_I,0,0
RC01616_I,0.01,0.01
RC01639_I,0.01,0.0199999999999818
RC01641_I,-0.146090301976642,-0.132165595235847
RC01655_I,0.694538919310503,1.0567339808016
RC01658_I,0.0211017022469507,0.0211017022469507
RC01663_I,0,0
RC01664_I,0.0475347360644855,0.0528602827517625
RC01665_I,0,0
RC01681_I,0,0
RC01682_I,0,0
RC01687_I,0,0
RC01704_I,0.00999999999999091,0.00999999999999091
RC01710_I,0,0
RC01711_I,0,0
RC01724_I,0.0152732899699686,0.0256420397197417
RC01737_I,0,0
RC01752_I,0,0
RC01758_I,0,0
RC01759_I,0,0
RC01768_I,0.118982998216598,0.0609875673082743
RC01769_I,0,0.01
RC01786_I,0.164193159495288,0.17469689521732
RC01787_I,0.0037208747700106,0.00653987313000925
RC01793_I,0,0
RC01794_I,0,0
RC01795_I,0,0
RC01799_I,0.0321403834461762,0.032140382597845
RC01801_I,0.000420837387082429,0.000420836538864933
RC01802_I,0.0308596908568006,0.0308596908568006
RC01814_I,0,0
RC01815_I,0,0
RC01816_I,0.000864260094631749,0.0017194854148162
RC01818_I,-0.155037192063105,-0.155037192063105
RC01819_I,-0.0574064753083121,-0.0574064753187713
RC01827_I,0.00999999999999091,0.00999999999999091
RC01829_I,0.136090301976651,0.122165595235856
RC01830_I,-0.146090301976642,-0.132165595235847
RC01843_I,0.136090301976632,0.122165595235862
RC01844_I,0,0
RC01855_I,0,0
RC01857_I,0,0
RC01863_I,0.0660736505136583,0.0227675990976195
RC01870_I,-0.00999999999999091,-0.00999999999999091
RC01876_I,0,0
RC01878_I,0,0.01
RC01890_I,0.0840265688749469,0.081472061153363
RC01896_I,0.00999999999999091,0.0199999999999818
RC01903_I,0,0
RC01904_I,0.00999999999999091,0.00999999999999091
RC01905_I,0.00999999999999091,0.00999999999999091
RC01909_I,0,0
RC01920_I,0.01,0.01
RC01923_I,0,0.01
RC01926_I,0,0.01
RC01931_I,-0.00999999999999091,-0.00695482703633843
RC01938_I,0,0
RC01951_I,0.0029431973695182,0.0029431973695182
RC01956_I,0,0
RC01959_I,0,0
RC01960_I,0,0
RC01961_I,0,0.0323927723295138
RC01968_I,0.0524987560571805,0.057959879369637
RC01969_I,0.0524987560571617,0.057959879369605
RC01975_I,0,0.00733486486001311
RC01978_I,0.01,0.0126651351399567
RC01987_I,0,0
RC01993_I,-0.00999999999999091,-0.0296313502500425
RC01998_I,-0.0306732580829703,-0.0506732580830658
RC02003_I,0.0211017022469507,0.0211017022469507
RC02016_I,0.0122913254317707,0.0122913254317707
RC02017_I,0,0
RC02018_I,0,0
RC02019_I,0,0
RC02024_I,0,0
RC02029_I,0.000420837387102028,0.000420836538846082
RC02030_I,0.000859855202293147,0.000859855202293147
RC02035_I,0.00999999999999091,0.00999999999999091
RC02037_I,0.0685676952522336,0.0506333497962502
RC02038_I,-0.175953918235336,-0.195784892853567
RC02051_I,-0.205800140921724,-0.235631115540059
RC02053_I,0,0
RC02055_I,0.01,0.01
RC02057_I,-0.186096002379259,-0.21592697699748
RC02058_I,0,0
RC02059_I,0,0
RC02061_I,0.000107719598645417,0.000107719598645417
RC02078_I,0,0
RC02080_I,0,0
RC02082_I,0.313412826339459,0.313412826339459
RC02088_I,0.0510519456528874,0.0563625661606873
RC02090_I,0,0
RC02093_I,0.00999999999999091,0.00999999999999091
RC02094_I,0.00999999999999091,0.00999999999999091
RC02098_I,0,0
RC02099_I,0,0
RC02100_I,0,0
RC02101_I,0,0
RC02102_I,0,0
RC02103_I,0.118982998216552,0.0623756055982767
RC02107_I,0,0.01
RC02110_I,0.01,0.01
RC02124_I,-0.00999999999999091,-0.00999999999999091
RC02142_I,0,0
RC02147_I,0.37435196007732,0.342326090383381
RC02173_I,0,0
RC02186_I,0.0161152435625809,0.0161152435625809
RC02222_I,0.151534521478334,0.222142477448575
RC02235_I,0.0059969729607019,0.0165192284615614
RC02236_I,0,0
RC02239_I,0,0.01
RC02240_I,0.156958883457882,0.199344365797899
RC02241_I,0.080981640910065,0.0784271323400731
RC02245_I,0.313412826339498,0.313412826339498
