Row,Hypodermis,Gonad,Glia,Pharynx,Body_wall_muscle,Neurons
BIO0012_X,-0.00966509688845073,-0.00999999999976353,-0.012240685831206,-0.00812300063773229,-0.0131707225096343,-0.00906983312685683
BIO0013_I,0.00425264324867859,-0.00371300294909054,-0.00291802237201478,0.111622157321241,0.171343417997862,0.0156995594873386
BIO0013_X,-0.00966509688776861,-0.00628699704999087,-0.012240685831206,-0.119745157959315,-0.184514140507837,-0.0247693926145365
BIO0014_I,-9.09494701772928e-13,0,-9.09494701772928e-13,-9.09494701772928e-13,0,-9.09494701772928e-13
BIO0014_X,0.0106733533099765,0.0106733584469941,0.0106733584470109,0.0106733577740172,0.0106733584469939,0.0106733580792332
BIO0015_I,0,0,0,0,0,0
BIO0015_X,3.59127376820349e-05,3.59127376603957e-05,3.59127376820349e-05,3.59127376820348e-05,3.59127376820348e-05,3.59127376820349e-05
BIO0100_I,0,0,0,0,0,0
BIO0100_X,0,0,0.00711337421121901,0.00711355066604983,0,0
BIO0101_I,0,0,0,0,0,0
BIO0101_X,0.0011345705778183,0.00113500530416337,0.352013975356934,0.352013826154298,0.358051011000903,0.0139696216607361
BIO0102_I,0,0,0,0,0,0
BIO0102_X,0,0,0,0,0,0
BIO0103_I,0,0,0,0,0,0
BIO0103_X,0.359127376603771,0.359126939190186,0,0,0,0
BIO0104_I,0,0,0,0,0,0
BIO0104_X,0,0,2.72521957135925e-08,0,0,0.00711348299970792
BIO0105_I,0,0,0,0,0,0
BIO0105_X,0,4.37413576851758e-07,0,0,0,0
BIO0106_I,0,0,0,0,0,0
BIO0106_X,0,0,0,0,0,0.338044272159905
BIO0107_I,0,0,0,0,0,0
BIO0107_X,0,0,0,0,0,0
DGR0001_I,4.10495795959365,4.78819451747938,6.81320866769862,3.99649074236493,4.68800351655744,4.41887471836351
DGR0002_I,0.518327418452171,0.604598762696611,0.916478615386808,0.504631411514643,0.293752594700529,0.536368814815525
DGR0003_I,0.0812862397485528,0.0948156671375664,0.143725949665594,0.0791383755532797,0.116347176449524,0.0875024088702899
DGR0004_I,0.221133772010404,0.257939673242005,0.390996821647123,0.215290651296049,0.316514702496142,0.238044443848546
DGR0005_L,0.105300091336809,0.122826427211181,0.186185948249944,0.102517697949675,0.150718846693026,0.113352661837164
DGR0006_L,0.814940495749689,0.950580652038362,1.44093387804495,0.793406943238054,1.16644620231113,0.877261104519424
DGR0007_L,0.814940495749689,0.950580652038362,1.44093387804495,0.793406943238054,1.16644620231113,0.877261104519424
DGR0008_L,4.10495795959365,4.78819451747938,6.81320866769862,3.99649074236493,4.68800351655744,4.41887471836351
DGR0009_L,0.518327418452171,0.604598762696611,0.916478615386808,0.504631411514643,0.293752594700529,0.536368814815525
DGR0010_L,0.0812862397485528,0.0948156671375664,0.143725949665594,0.0791383755532797,0.116347176449524,0.0875024088702899
DGR0011_L,0.0223106259521392,0.0260240465108542,0.0394484467792366,0.0217211018850282,0.0319337976806718,0.0240167772584283
DGR0012_I,0.0223106259521392,0.0260240465108542,0.0394484467792366,0.0217211018850282,0.0319337976806718,0.0240167772584283
DGR0013_L,0.00678926927009066,0.00791928741213159,0.0120044201379925,0.00660987324411623,0.00971766331145404,0.00730846226175132
DGR0014_L,0.00678926927009066,0.00791928741213159,0.0120044201379925,0.00660987324411623,0.00971766331145404,0.00136713947734017
DGR0015_L,0.00678926927009066,0.00791928741213159,0.0120044201379925,0.00660987324411623,0.00971766331145404,0.00730846226175132
DGR0016_I,0.00678926927009066,0.00791928741213159,0.0120044201379925,0.00660987324411623,0.00971766331145404,0.00136713947734017
DGR0017_I,0.00678926927009066,0.00791928741213159,0.0120044201379925,0.00660987324411623,0.00971766331145404,0.00730846226175132
DGR0018_L,0.0789799123068081,0.0921254704240373,0.139648025741078,0.0768929892763623,0.113046068086717,0.0850197106003173
DGR0019_I,0.0789799123068081,0.0921254704240373,0.139648025741078,0.0768929892763623,0.113046068086717,0.0850197106003173
DGR0020_L,0.0189320087215362,0.0220830861747254,0.0334745578218057,0.0184317594320701,0.0270978921657858,0.0203797884243655
DGR0021_I,0.0241988033899294,0.028226495584547,0.0427870203954232,0.023559387130419,0.0346363967208309,0.0260493485114749
DGR0022_L,0.00526679466839317,0.00614340940982163,0.00931246257361745,0.00512762769834892,0.00753850455504508,0.00566956008710942
DGR0023_I,0.00526679466839317,0.00614340940982163,0.00931246257361745,0.00512762769834892,0.00753850455504508,0.00566956008710942
DGR0024_I,0.00526679466839317,0.00614340940982163,0.00931246257361745,0.00512762769834892,0.00753850455504508,0.00566956008710942
DGR0025_L,0.00212137564007135,0.00247446120259645,0.00375090211344337,0.00206532154289416,0.0030363818854777,0.0022836027253715
DGR0026_I,0.00212137564007135,0.00247446120259645,0.00375090211344337,0.00206532154289416,0.0030363818854777,0.0022836027253715
DGR0027_L,0.110665659560825,0.129085050224201,0.195673056902992,0.107741489263955,0.158398728489042,0.11912854894932
DGR0028_I,0.110665659560825,0.129085050224201,0.195673056902992,0.107741489263955,0.158398728489042,0.11912854894932
DGR0029_E,0,0,0,0,0,0
DGR0029_L,0.000735891267661969,0.000858374328790641,0.00130116329187459,0.000716446469743963,0.00105330092068695,0.00079216677738104
DMN0001_I,0,0,0,0,0,0
DMN0001_X,0,0.0148126881630568,0,0,0,0.00295540903685097
DMN0002_I,0.000162988098695191,0.000190116130407672,0.000288186775154243,0.000158681388192863,0.000233289240007479,0.000175452220449137
DMN0002_X,0.000463439912891772,0.000463439912834929,0.000463439912778085,0.000463439912891772,0.000463439912891772,0.000463439912891772
DMN0005_I,4.54747350886464e-13,4.54747350886464e-13,4.54747350886464e-13,4.54747350886464e-13,4.54747350886464e-13,4.54747350886464e-13
DMN0005_X,0,0,0,4.54747350886464e-13,0,4.54747350886464e-13
DMN0006_I,0,0,0,0,0,0
DMN0006_X,0.000886263049665104,0.000886263049664632,0.000886263049664437,0,0.000886263049657998,0
DMN0007_I,0.000655916387340403,0,0,0.000636686924948475,0,0
DMN0007_X,0,0,0,0,0,0
DMN0008_I,0,0.00077704304694956,0.00121492847773007,0,0.00096981098330362,0.000711568690973848
DMN0008_X,0,0,0,0,0,0
DMN0009_I,0,0,0,0,0,0
DMN0009_X,0,0,0,0,0,0
DMN0015_I,0,0,0,0,0,0
DMN0015_X,0,0,0,0,0,0
DMN0017_I,0,0,0,0,0,0
DMN0017_X,0,0,0,0,0,0.00351631477534805
DMN0018_I,0,0,0,0,0,0
DMN0018_X,0,0,0,0,0,0
DMN0020_I,0,0,0,0,0,0
DMN0020_X,0,0,0,0.01,0.01,0.01
DMN0021_I,0,0,0,0,0,0
DMN0021_X,0,0.00999999999982037,0,0.00999999999999091,0.00999999999947931,0
DMN0022_I,0,0,0,0,0,0
DMN0022_X,0,0,0,0,0,0
DMN0023_I,0,0,0,0,0,0
DMN0023_X,0,0,0,0,0,0
DMN0024_I,0,0,0,0,0,0
DMN0024_X,0.00614566271588485,0,0.00614566271588468,0.00614566271588536,0.00614566271588524,0
DMN0025_I,0,0,0,0,0,0
DMN0025_X,0,0.00999999999999091,0,0,0,0
DMN0026_I,0,0,0,0,0,0
DMN0026_X,0,0.00184100733474679,0,0.000920503668339734,0.0018410073355426,0
DMN0027_I,0,0,0,0,0,0
DMN0027_X,0,0,0,0,0,0
DMN0030_I,0,0,0,0,0,0
DMN0030_X,0,0,0,0,0,0
DMN0031_I,0.0343713883553658,0.0709741056297184,0,0,0,0.074038011192438
DMN0031_X,0,0,0,0,0,0
DMN0032_I,0,0,0,0,0,0
DMN0032_X,0,0,0,0,0,0
DMN0033_I,0,0,0,0,0,0
DMN0033_X,0,0.00999999999999956,0,0,0,0
DMN0034_I,0,0,0,0,0,0
DMN0034_X,0,0,0,0.00999999999999091,0,0.01
DMN0035_I,0,0,0.00499999999897638,0,0,0
DMN0035_X,0,0,0,0,0,0
DMN0038_I,0,0,0,0,0,0
DMN0038_X,0,0,0,0,0,0
DMN0039_I,0,0,0,0,0,0
DMN0039_X,0,0,0.00999999999795356,0,0,0
DMN0040_I,0,0,0,0,0,0
DMN0040_X,0,0,0,0,0,0
DMN0041_I,0,0,0,0,0,0
DMN0041_X,-0,0,0,0,0,0
DMN0042_I,0.00999999999944622,0.00999907047141309,0,5.6843418860808e-13,0,0
DMN0042_X,0,0,0,0,0,0
DMN0043_I,0,0,0,0,0,0
DMN0043_X,0,0,0,0,0,0
DMN0044_I,0,7.99945991947215e-08,7.50931418158629e-08,-4.27363177736914e-07,-7.14711585184888e-07,-6.21373998722389e-09
DMN0044_X,0.00231409503010492,0.00231404705131875,0,0.00231453518056199,0,0.002314098620225
DMN0046_I,0,0,0,0,0,0
DMN0046_X,0,0,0,0,0,0
DMN0047_I,0,0,0,0,0,0
DMN0047_X,0.00440136577174144,0.0044013657716846,0,0,0.00440136577174144,0.00440136577174144
DMN0048_I,0,0,0,0,0,0
DMN0048_X,0,0,0,0,0,0
DMN0054_I,0,0,0,0,0,0
DMN0054_X,0,0,0,0,0,0
DMN0055_I,0,0,0,0,0,0
DMN0055_X,0,0,0,0,0,0
DMN0057_I,0,0,0,0,0,0
DMN0057_X,0,0,0,0,0,0
DMN0058_I,0,0,0,0,0,0
DMN0058_X,0.00813644303387306,0,0.00813644303388905,0.00813644303389083,0.00813644303388994,0
DMN0059_I,0,0,0,0,0,0
DMN0059_X,0,0,0,0,0,0
DMN0060_I,0,0,0,0,0,0
DMN0060_X,0,0,0,0,0,0
DMN0061_I,0,0,0,0,0,0
DMN0061_X,0,0,0,0,0,0
DMN0062_I,0,9.09494701772928e-13,0,9.09494701772928e-13,9.09494701772928e-13,9.09494701772928e-13
DMN0062_X,0,0,0.00999999999999057,0.00999999999999091,0.00999999999999057,0
DMN0063_I,0,0,0,0,0,0
DMN0063_X,0,0,0,0,0,0
DMN0064_I,0,0,0,0,0,0
DMN0064_X,0,0,0,0,0,0
DMN0065_I,0,0,0,0,0,0
DMN0065_X,0,0,0,0,0,0
DMN0066_I,0,0,0,0,0,0
DMN0066_X,0,0,0.00999999999987722,0,0,0
DMN0067_I,0,0,0,0,0,0
DMN0067_X,0,0,0,0,0,0.00999999999993451
DMN0068_I,0,0,0,0,0,0
DMN0068_X,0.00999999999999068,0,0,0,0,0
DMN0072_I,0,0,0,0,0,0
DMN0072_X,0.0567813303542155,0,0.0910569574309713,0.0556022675084064,0.0720882966131855,0.0693540215816718
DMN0073_I,0,0,0,0,0,0
DMN0073_X,0,0.00999999999995183,0,0,0,0
DMN0075_I,0,0,0,0,0,0
DMN0075_X,0,0.00999999999999979,0.00999999999999998,0.01,0,0
DMN0077_I,0,0,0,0,0,0
DMN0077_X,0,0,0,0,0,0
DMN0078_I,0,0,0,0,0,0
DMN0078_X,0,0,0,0,0,0
DMN0080_I,0.0426812848124368,0.0236517601146904,0.145851253157384,0.00036359833666194,0,0
DMN0080_X,0.00271158850434314,0.0032502259684806,0.0100036980887477,0.0800851034498512,0.125578725098917,0.0176864023111185
DMN0082_I,0,0,0,0,0,0
DMN0082_X,0.00999999999999956,0.0099999999999999,0,0,0.01,0.01
DMN0083_I,0,0,0,0,0,0
DMN0083_X,0.0122421592158945,0.01,0.0122421639469134,0.01,0.00999999999999991,0.010000000000009
DMN0084_I,0,0,0,0,0,0
DMN0084_X,0.00999999999964984,0.00999999999976353,0.00999999999987722,0.01,0,0
DMN0085_I,0,0,0,0,0,0
DMN0085_X,0.00999999999964984,0,0,0,0,0
DMN0086_I,0,0,0,0,0,0
DMN0086_X,0,0,0,0,0,0
DMN0100_I,0,0,0,0,0,0
DMN0100_X,0.00999999999936563,0.00999999999976353,0.00999999999976353,0.00999999999976353,0,0.00999999999987722
DMN1001_I,-0,-0,0,0,0,0
DMN1001_X,0,0,0,0,0,0
DMN1004_I,0,0,0,0,0,0
DMN1004_X,0,0.0099999999997549,0.00999999999987722,0.00999999999999091,0,0
DMN1005_I,0,6.86117829218347e-13,7.30082660993503e-13,0,0,0
DMN1005_X,0.00109205817784641,0,0,0.00109205817784641,0.00109205817784641,0
DMN1006_I,0,0,0,0,0,0
DMN1006_X,0.00999999999998991,0.00999999999993406,0,0.00999999999999091,0,0
DMN1007_I,0,0,0,0,0,0
DMN1007_X,0.00999999999982037,0,0.00999999999993406,0.00999999999999091,0,0
EX00001_E,2.27751989412648,1.50240810648066,0,2.2524357871433,2.21844994852892,1.25473827331754
EX00002_E,0,0,0,0,0,0
EX00007_E,-8.98639374467832,-8.77385900468603,-13.4428556746385,-8.46350682382785,-8.4245096280996,-7.56917671178615
EX00009_E,0.482230376541978,0.55944727816653,1.03801928983533,0.427235843792793,0.434848384740404,0.507621288603058
EX00011_E,7.58298541715032,7.47308558221205,8.24013669838084,6.93046903437625,6.66540635904747,6.72788766202037
EX00014_E,2.27506605933932,1.94639939616892,2.04564605754195,1.70662107185595,1.82386609231742,1.99822419401575
EX00016_E,0,0,0,0,0,0
EX00018_E,0,0,0,0,0,0
EX00019_E,0,0,0,0,0,0
EX00020_E,0,0,0,0,0,0
EX00021_E,0,0.102515601153357,0,0,0.0557739078477163,0.030071825474691
EX00022_E,0,0,0,0,0,0
EX00025_E,0,0,0,0,0,0
EX00026_E,0,0,0,0,0,0
EX00027_E,0,0,0,0,0,0
EX00031_E,0,0,0,0,0,0
EX00032_E,0,0,0,8.68559132835412e-05,0,0.000103626745539815
EX00033_E,0,0,0,0,0,0
EX00037_E,0,0,1.18566500450181,0,0,0
EX00041_E,0,0,0.772713153615428,0,0,0
EX00042_E,0.380934674369879,0,0,0,0.238210923168724,0.286349676201742
EX00047_E,0,0.154675088447479,0.298026401655188,0.0995756298492313,0.154156471700764,0.119475887370486
EX00048_E,0,0,0,0,0,0
EX00049_E,0,0,0.175223308667747,0,0,0
EX00051_E,0,0,0,0,0,0
EX00054_E,0,0,0,0,0,0
EX00058_E,0.467070298944202,0,0,0.298274212086977,0.210622265144133,0.290824446951169
EX00059_E,0.0328365047280969,0,0.118389168645306,3.52440299167256e-12,0.00999999999886281,1.36468614186924e-12
EX00061_E,0.00321575519622827,0.00417209848179637,0.00568592508276537,0.00313078379801736,0,0
EX00062_E,0,0,0,0,0.0881206373052629,0
EX00064_E,0,0,0,0,0,0
EX00065_E,0,0,0,0,0,0
EX00067_E,0,0,0.122128599819598,0,0,0
EX00068_E,0,0,0,0,0,0
EX00072_E,0,0,0,0,0,0
EX00073_E,0.0272935332516925,0,0.135115079866273,0.0670300603730365,0,0.0532376461588261
EX00074_E,0,0,0,0,0,0
EX00075_E,0,0,0,0,0,0
EX00077_E,0,0,0,0,0,0
EX00078_E,0.00712550842050161,0.032975257262557,0.0544971057804298,0.0145610288315822,0.0319104261023926,0.00853491488492061
EX00079_E,0.00209785589299759,0.0720097075494005,0.152154163436694,0.0545858767937859,0.0785391854127032,0.0649449860318582
EX00080_E,0,0,4.08717709882708,0,0.0183103873990223,0
EX00081_E,0,0,0,0,0,0
EX00082_E,0.019521079301642,0.0371362176450228,0.0793451254066764,8.87402022654229e-05,0.0345530886404572,0
EX00084_E,0,0,0,0,0,0
EX00086_E,0.0926183280938425,0.146676822772027,0.252395308396582,0.09852789330302,0.0367423292582307,0.138212826295012
EX00089_E,0,0,0,0,0,0
EX00093_E,0,0,0,0,0,0
EX00094_E,0,0,0,0,0,0
EX00095_E,0,0,0,0,0,0
EX00097_E,0,0.0581029348014636,0,0.0449911974088922,0.0602726842161345,0.0756643918034478
EX00099_E,0,0,0,0.0199999999993179,0,0
EX00101_E,0,0,0.00028818677560899,0,0,0
EX00106_E,0.16189923460455,0.221106481653258,0,0.176877052736655,0.0194931947949435,0.212159093943
EX00108_E,0,0,0,0,0,0
EX00109_E,0,0,0,0,0,0
EX00111_E,0,0,0,0,0,0
EX00114_E,0,0,0,0,0,0
EX00116_E,0,0,0,0,0,0
EX00121_E,0,0,0,0,0,0
EX00122_E,0,0,0,0,0,0
EX00123_E,0.00372365532627889,0.205518679446485,0,0,0.106653393615879,0.07481252546609
EX00124_E,0,0,0,0,0,0
EX00127_E,0,0,0,0,0,0
EX00130_E,0,0,0,0,0,0
EX00132_E,0,0,0,0,0,0
EX00133_E,0,0,0,0,0,0
EX00134_E,0,0,0.00499999999874079,0,0.00999999999874035,0
EX00135_E,1.73472347597681e-18,0.0420373747042596,0.0779064457971191,0.0280139239288787,0.0402626885338858,0.0348108854862881
EX00137_E,0,0,0,0,0.00914030911890602,0.00914030914864563
EX00140_E,0,0,0,0,0,0
EX00141_E,0,0,0,0,0,0
EX00143_E,0,0,0,0,0,0
EX00147_E,0.0656269267572231,0.0616769499693681,0.291227425435215,0.0706256807807457,0.0286803934231101,0.0874870407149033
EX00148_E,0,0,0.130892441655046,0,0,0
EX00149_E,0,0,2.36253659061556,0,0,0
EX00152_E,0,0.136378117031674,0.225402404607932,0,0.121861574824303,0
EX00153_E,0,-0,0,0,-0,0
EX00156_E,0,0,0,0,0,0
EX00157_E,0,0,0,0,0,0
EX00158_E,0,0,0,0,0,0
EX00159_E,0,0,0,0,0,0
EX00160_E,0,0,0.00315767715113102,0,0,0
EX00162_E,0,0,0,0,0,0
EX00163_E,0,0.0199999999992733,0.0099999999993192,0,0.0112495310307937,0.00999999999851298
EX00164_E,0,0.0673600589461565,0,0,0.779312853988643,0.374568749485951
EX00166_E,0.0362453080571203,6.82121026329696e-13,0,2.04636307898909e-12,0,2.04636307898909e-12
EX00167_E,0,0,0,0,0,0
EX00170_E,0,0,0,0,0,0
EX00178_E,0.0278049591318048,0.0311400576891859,0,0.0195081635418302,0,0.0215699563020243
EX00181_E,0,0,0,0,0,0
EX00183_E,0,0,0.251107356285527,0,0,0
EX00185_E,0,0,0,0,0,0
EX00186_E,0.00999999999999275,0,0.00999999999982037,0,0.00999999999999284,0.0100000000000497
EX00187_E,0,0,0,0,0,0
EX00188_E,0,1.73472347597681e-18,0,0,0,0
EX00189_E,0,0,0,0,0,0
EX00191_E,0,0,0,0,0,0
EX00194_E,0,0,0,0,0,0
EX00197_E,0,0,0,0,0,0
EX00208_E,0,0,0,0,0,0
EX00212_E,0,0,0,0,0,0
EX00214_E,0,0,0.0354294526735344,0,0.0286803934243606,0
EX00219_E,0,0,1.51043413887386e-12,0,0,0
EX00233_E,0,0,0,0,0,0
EX00239_E,0,0,0,0,0,0
EX00242_E,0.185269820373758,0.186302884391468,0.0464335221572161,0.190374349567699,0.0980666193294927,0.182577038696702
EX00243_E,0,0,0,0,0,0
EX00245_E,0,0,0,0,0,0
EX00249_E,0,0,0,0,0,0
EX00250_E,0.000162988099149938,0,0.00028818677560899,0.000158681388647611,0.000233289240462226,0.000175452220903885
EX00253_E,0,0,0,0,0,0
EX00255_E,0.000361018639617112,0,0.000638333707973913,0.000351479275854458,0.0205167356669326,0.0103886266693021
EX00256_E,0,0,0,0,0,0
EX00257_E,0,0,0,0,0,0
EX00259_E,0,0,0,0,0,0
EX00262_E,0.00999999999931788,0.010000000000069,0.210793099654934,0.0199999999986358,0,0.00999999999863576
EX00266_E,0,0,0,0,0.0199999999979355,0
EX00268_E,0,0,0,0,0,0
EX00272_E,0,0,0,0,9.09494701772928e-13,0
EX00288_E,0.0264481465998172,1.15952131744728,0,0.83424886027151,0,0.101644742954014
EX00294_E,0,0,0,0,0,0
EX00295_E,0.00999999999795364,0.00999999999875854,0.0199999999979536,0.0199999999979536,0.0199999999971578,0.00999999999864485
EX00299_E,0,0,0,0,0.0214394537097505,0
EX00301_E,0,0,-0,0,0,-0
EX00311_E,0,0,0,0,0,0
EX00314_E,0.000162988099149938,0,0.00028818677560899,0.000158681388647611,0.000233289240462226,0.000175452220903885
EX00315_E,0,0,0,0,0,0
EX00318_E,0,0,0,0,0,0
EX00320_E,0.0184326751070776,0,0,0,0,1.13686837721616e-12
EX00322_E,0,0,0,0,0,0
EX00328_E,0,0,0,0,0,0
EX00329_E,0,0,0,0,0,0
EX00330_E,0,0,0,0,0,0
EX00334_E,0,0.00999999999931742,0,0.02,0,0
EX00344_E,0,0,0,0,0,0
EX00346_E,0,0,0,0,0.00298738571477281,0.079790412443205
EX00350_E,0,0,0,0,0,0
EX00352_E,0,0,0,0,0,0
EX00354_E,0,0,0,0,0,0
EX00355_E,0.02,0,0,0,0,0.02
EX00366_E,0,0,0,0,0,0
EX00376_E,0,0,0,0,0,0
EX00378_E,0.000898879366811907,0.00104849045919831,0.00158935006748358,0.000875127858391574,0.00128659016114918,0
EX00379_E,0,0,0,0,0,0
EX00385_E,0.0358182536589253,0,0.0199999999993177,0.00999999999863576,0,0
EX00387_E,0,0,0,0,0,0
EX00388_E,0,0,0,0,0,0
EX00398_E,0,0,0,0,0,0
EX00402_E,0,0,0,0,0,0
EX00407_E,0,0,0,0,0,0
EX00422_E,0,0,0,0,0,0
EX00427_E,0,0,0,0,0,0
EX00429_E,0,0,0.364046701900541,0,0,0
EX00437_E,0,0,0,0,0,0
EX00438_E,0,0,0,0,0,0
EX00439_E,0,0,0,0,0,0
EX00440_E,0,0,0,0,0,0
EX00455_E,-0,0,6.82121026329696e-13,-0,-0,0
EX00459_E,0,0,0,0,0,0
EX00469_E,0,0,0,0,0,0
EX00473_E,0,-0,-0,0,0,-0
EX00475_E,0,0,0,0,0.0479230178801523,0
EX00483_E,0,0.00999999999931788,0,0,0,0
EX00486_E,-0,0,-0,0,0,0
EX00504_E,0,0,0,0.000158681388647611,0,0
EX00506_E,0,-0,-0,0,0,0
EX00523_E,0,0,0,0,0,0
EX00526_E,0,0,0,0,0,0
EX00532_E,0,0,0,0,0,0
EX00534_E,0.000162988099149938,0,0.00028818677560899,0.000158681388647611,0.000233289240462226,0
EX00535_E,0,0,0,0,0,0
EX00544_E,2.05546864251449e-12,0,0,0,0,0
EX00546_E,0,0,0,0,0,0
EX00559_E,0,0,0,0,0,0
EX00565_E,2.71050543121376e-19,0.000190116131317167,5.42101086242752e-19,0,4.06575814682064e-19,0.000175452221813379
EX00575_E,0,0,0,0,0,0
EX00577_E,0,0,0,0,0,0
EX00583_E,0,0,0,0,0,0
EX00584_E,0,0,0,0,0,0
EX00588_E,0,0,0,0,0,0
EX00631_E,0,0,0,0,0,0
EX00632_E,0,0,0,0,0,0
EX00642_E,0,0,0,0,0,0
EX00643_E,0,0,0,0,0,0
EX00655_E,0,0,0,0,0,0
EX00669_E,0,0,0,0,0,0
EX00670_E,0,0,0,0,0,0
EX00671_E,0,0,0,0,0,0
EX00695_E,0.00124953103107012,0,0,0,0.00124953103102107,0
EX00696_E,0,-0,0,0,0,0
EX00704_E,0,0,0,0,0,0
EX00708_E,0,0,9.09494701772928e-13,0,0,0
EX00719_E,0,0.0199999999993179,0,0,0.00999999999930867,0
EX00750_E,0,0,0,0,0,0
EX00777_E,0,0,0,0,0,0
EX00780_E,0,0,0,0,0,0.02
EX00785_E,0,0,0,0,0,0
EX00794_E,0,0,0,0,0,0
EX00811_E,0,0,0,0,0,0
EX00818_E,0.0199999999974898,0,0,0,0,0
EX00853_E,0,0,0,0,0,0
EX00864_E,0,0,0.00028818677560899,0,0.000233289240462226,0
EX00881_E,0,0,0,0,0,0
EX00906_E,0,0,0,0,0,0
EX00909_E,0,0,0,0,0,0
EX00940_E,0,0,0,0,0,0
EX00942_E,0,0,0,0,0,0
EX00954_E,0,0,0,0.0100000000011877,0,0
EX00979_E,1.73472347597681e-18,0,1.73472347597681e-18,0,0,-0
EX01060_E,0,0,0,0,0.0100000000001046,0
EX01083_E,0,0,0,0,0,0
EX01103_E,0,0,0,0,0,0
EX01132_E,0,0,0,0,0,1.13686837721616e-12
EX01137_E,0,0,0,0,0,0
EX01161_E,0,0,0,0,0,0
EX01179_E,0,1.36424205265939e-12,0,0.0366357678927761,0,0
EX01181_E,0,0,0,0,0,0
EX01185_E,0,0,0,0,0,0
EX01194_E,0,0,0,0,0,0
EX01205_E,0,0,0,0,0.00999999999945089,0
EX01326_E,0,0,0,0,0,6.82121026329696e-13
EX01419_E,0,0,0,0,0,0
EX01530_E,0,0,0,0,0,0
EX01595_E,0,0,0,0,0,0
EX01613_E,0,0,0,0,0,0
EX01697_E,0,0,0,0,0,0
EX01717_E,0,0,0,0,0,0
EX01755_E,0.0099999999991951,0,0,0,0,0
EX01762_E,0,0,0,0,0,0
EX01801_E,0,0,0,0,0,0
EX01879_E,0,0,0,0.00999999999931788,0,0
EX01885_E,0,0,0,0,0,0
EX01888_E,0,0,0,0,0,0
EX01921_E,0,0,0,0.00124953103084287,0,0
EX01996_E,0,0,0,0,0,0
EX02076_E,0,0,0,0,0,0
EX02094_E,0,0,0,0,0,0
EX02165_E,0,0.00999999999930878,0,0,0,0
EX02188_E,0,0,0,0,0,0
EX02415_E,0,0,0,0,0,0
EX02470_E,0,0,0,0,0,0
EX02505_E,0,0.00999999999930879,0,0,0,0
EX02512_E,0,0,1.13686837721616e-12,0,2.27373675443232e-13,0
EX02630_E,0,0,0,0,0,0
EX02642_E,0.00999999999908141,0,0,0,0,0
EX02679_E,0,0,0,0,0.00971766331077191,0.00136713947665805
EX02737_E,0,0,0,0,0,0
EX02763_E,0,0,0,0,0,0
EX02918_E,0,0,0,0.01,0.00999999999862666,0
EX02946_E,0,0,0,0,0,0
EX03197_E,0.00999999999743295,0.00999999999862672,0,0,0,0
EX03284_E,0,0,0.00999999999851165,0,0.00999999999862667,0.00999999999862667
EX03722_E,0,0,0,0,0,0
EX03758_E,0,0,0.02,0,0,0
EX03793_E,0,0,0,0,0,0
EX03917_E,0,0,0,0,0,0
EX04227_E,0,0,0,0,0,0.01
EX04230_E,0,0,0,0,0,0
