Row,PFD
EX01879_E,0
EX01885_E,0
EX01888_E,0
EX01921_E,0.00124953103107024
EX01996_E,0
EX02076_E,0
EX02094_E,0
EX02165_E,0.00086512532
EX02188_E,0
EX02415_E,0
EX02470_E,0
EX02505_E,0.0108651253199901
EX02512_E,0
EX02630_E,0.0103111575199292
EX02642_E,0
EX02679_E,0
EX02737_E,0
EX02763_E,0
EX02918_E,0.00510881306
EX02946_E,0
EX03197_E,1.86182771109498
EX03284_E,0.0159469265698627
EX03722_E,0
EX03758_E,0.00253720931999933
EX03793_E,0.0026218133599984
EX03917_E,0
EX04227_E,0.00185720205005902
EX04230_E,0
EX04317_E,0
EX04598_E,0
EX04677_E,0
EX04722_E,0
EX04853_E,0
EX05100_E,0
EX05122_E,0.00124943103103089
EX05127_E,0
EX05332_E,0.00309117712
EX05335_E,0.00123407506987611
EX05356_E,0
EX05402_E,0
EX05422_E,0
EX05455_E,0
EX05512_E,0
EX05519_E,0
EX05635_E,0.00185720204999831
EX05684_E,0.0126331926694415
EX05688_E,0
EX05697_E,0
EX05787_E,0.00134977508258536
EX05828_E,0.0038288429913509
EX05852_E,0.01179970982
EX05984_E,0.00700923688993224
EX06232_E,0.0774644694749962
EX06341_E,0
EX06424_E,0
EX11061_E,0.00262657789376344
EX11135_E,0
EX11499_E,0.0199998999999818
EX14818_E,0
EX14819_E,0
EX15519_E,0.00124953103107024
EX15520_E,0
EX15610_E,0.00100598780419694
EX17337_E,0
EX17339_E,0
EX18125_E,0
EX18126_E,0
EXC0001_E,0
EXC0013_E,0.00247876302374524
EXC0050_L,-12.3943151159993
EXC0051_L,0
EXC0052_L,0
EXC0053_L,0
EXC0054_L,0
EXC0055_L,0
EXC0056_L,0
EXC0057_L,0
EXC0058_L,0
EXC0059_L,0
EXC0060_L,0
EXC0063_L,0
EXC0065_L,0
EXC0072_L,0
EXC0135_E,0
EXC0141_E,0.00774673639003597
EXC0142_L,0
EXC0152_E,0
EXC0180_E,0.01179970982
EXC0201_E,0
EXC0202_E,0
EXC0203_E,0
EXC0207_E,0
EXC0208_E,0
EXC0210_E,0
EXC0211_E,0
EXC0213_E,0
EXC0214_E,0
EXC0216_E,0.0133782735680293
EXC9998_E,4.79058046489053
EXC9999_E,1.19764511622263
RC00004_I,0.01
RC00009_I,0.56727279647941
RC00010_I,0.01
RC00028_I,0.00141148191195134
RC00032_I,0
RC00078_I,0.00274905327078785
RC00089_I,0.01
RC00093_I,1.56412918786879
RC00100_I,6.53980475149103
RC00102_I,3.82178720331331
RC00103_I,0
RC00115_I,0.0211666182399915
RC00127_I,41.6300227734762
RC00137_I,-0.0121684595700344
RC00138_I,0
RC00155_I,0.01
RC00156_I,0.775288383767247
RC00158_I,1.79935674254455
RC00160_I,0.0392147198358357
RC00161_I,0.01
RC00174_I,0
RC00177_I,0.161294907263264
RC00178_I,0.0199998999999213
RC00181_I,1.61322369355884
RC00183_I,0.01
RC00185_I,0.01
RC00188_I,0.01
RC00190_I,0.01
RC00191_I,0.01
RC00192_I,0.167839524141641
RC00199_I,0.01
RC00200_I,0.01
RC00220_I,0
RC00233_I,0
RC00235_I,0.01
RC00238_I,-0.299816641043094
RC00251_I,0.0154777628099984
RC00253_I,0.01
RC00256_I,0.01
RC00257_I,0.00999999999999091
RC00261_I,0
RC00267_I,0.01
RC00274_I,0.00999999999999091
RC00275_I,0
RC00277_I,0
RC00278_I,0
RC00286_I,0.00888282591887885
RC00287_I,0
RC00289_I,0.289157630150726
RC00291_I,0.0094244281782494
RC00293_I,0
RC00306_I,0.00141148191195134
RC00328_I,0.01
RC00330_I,15.3880289914389
RC00332_I,0.355434494314636
RC00335_I,0.01
RC00342_I,-11.7839868081049
RC00352_I,0.01
RC00355_I,-0.342109600656045
RC00359_I,0.0036575579188444
RC00366_I,0.01
RC00369_I,-1.37400649375491
RC00383_I,0.00465545927000329
RC00416_I,0
RC00417_I,-0.617491045471866
RC00424_I,0
RC00426_I,0
RC00431_I,-12.1124388508421
RC00434_I,0.01
RC00471_I,0
RC00475_I,0.01
RC00485_I,0
RC00489_I,0
RC00494_I,-0.00999999999999091
RC00497_I,0.01
RC00507_I,0
RC00508_I,0
RC00509_I,0
RC00511_I,1.24628561929563
RC00512_I,0.0731495234949762
RC00513_I,0
RC00525_I,0
RC00527_I,0
RC00529_I,0
RC00548_I,0.01
RC00549_I,0
RC00551_I,1.42749175150986
RC00554_I,-0.00190834636293857
RC00570_I,0.133149523495035
RC00571_I,0.01
RC00573_I,0.01
RC00575_I,0.01
RC00578_I,0.01
RC00582_I,4.44922658429213
RC00585_I,0.00999999999999091
RC00602_I,0.01
RC00619_I,0
RC00631_I,0.0151090130600551
RC00650_I,0.01
RC00658_I,11.8645419587604
RC00662_I,0
RC00669_I,0.0489352328161203
RC00670_I,0.01
RC00678_I,0
RC00685_I,0
RC00694_I,0.418308757694717
RC00698_I,0.00999999999999091
RC00699_I,0
RC00703_I,0
RC00710_I,0.01
RC00711_I,3.6951809976108
RC00720_I,0
RC00722_I,0.00999999999999091
RC00731_I,0
RC00734_I,0.29695691816039
RC00736_I,0
RC00748_I,0.876673621330968
RC00751_I,0.604487792996451
RC00754_I,-0.00999999999999091
RC00765_I,0.191512639819948
RC00768_I,0
RC00782_I,0.01
RC00801_I,0.00213629616948852
RC00842_I,0
RC00847_I,0.618687893912468
RC00851_I,0.829487882200545
RC00867_I,0.01
RC00875_I,0.0139115765325641
RC00885_I,0.680992464929091
RC00888_I,0.01
RC00893_I,1.03540115543147
RC00894_I,0.01
RC00895_I,0.0259469265699863
RC00897_I,0.0224788630231908
RC00899_I,0.01
RC00905_I,0.00999999999999091
RC00936_I,0.156721486084962
RC00939_I,0
RC00941_I,0.01
RC00943_I,-4.99987078629715
RC00945_I,5.11630754714565
RC00946_I,0.01
RC00955_I,0
RC00959_I,1.17463094379229
RC00961_I,-0.00999999999999091
RC00963_I,0.01
RC00964_I,0
RC00965_I,0.01
RC00966_I,0
RC00978_I,-0.00999999999999091
RC00987_I,0
RC00988_I,0
RC00996_I,0
RC01000_I,0
RC01001_I,0.147839524141682
RC01005_I,0.223664154976372
RC01009_I,0.298218873301835
RC01010_I,0.01
RC01011_I,0.01
RC01013_I,0.23246999708704
RC01015_I,-6.8278556267943
RC01016_I,0
RC01018_I,0
RC01021_I,0.29570219796208
RC01023_I,0
RC01026_I,0
RC01030_I,0.259763002575987
RC01036_I,0.031587436259656
RC01041_I,-0.00999999999999091
RC01049_I,-0.0205884314556215
RC01051_I,0.00321818515246888
RC01054_I,0
RC01055_I,-0.798780683171913
RC01056_I,3.20481553400487
RC01057_I,3.87972398993486
RC01061_I,16.1569343204737
RC01066_I,2.18308686220132
RC01070_I,3.74797216313232
RC01072_I,0.00999999999999091
RC01082_I,-0.00999999999999091
RC01083_I,0.00999999999999091
RC01092_I,0
RC01093_I,0.00999999999999091
RC01095_I,-0.0211152201569575
RC01100_I,0.00141148191195134
RC01101_I,0
RC01103_I,0.00266140502780116
RC01108_I,0
RC01121_I,0.106256365414082
RC01123_I,0.0147712848396395
RC01126_I,0.01
RC01127_I,-0.00999999999999091
RC01130_I,1.39584249781453
RC01132_I,0
RC01134_I,0.01
RC01135_I,0.01
RC01137_I,0.00857142857137205
RC01138_I,0.01
RC01154_I,0
RC01167_I,0
RC01168_I,0
RC01184_I,0
RC01185_I,0.01
RC01186_I,0
RC01187_I,0.01
RC01201_I,0
RC01206_I,0.01
RC01218_I,0
RC01220_I,5.02987078629712
RC01224_I,-0.00999999999999091
RC01227_I,2.18892205113494
RC01229_I,0.01
RC01230_I,0.01
RC01231_I,0.01
RC01234_I,0.01
RC01252_I,0.476895293097324
RC01262_I,0.0123332364800013
RC01266_I,-0.617491045471866
RC01268_I,0
RC01269_I,0
RC01274_I,0
RC01280_I,2.17091330089148
RC01281_I,0.0526738206710522
RC01290_I,0.147839524141659
RC01301_I,0.01
RC01310_I,0.01
RC01315_I,0.01
RC01318_I,0.788018037651455
RC01321_I,0.522891993793223
RC01326_I,0.401654434030346
RC01334_I,0.00315767715181385
RC01351_I,0.108652043373695
RC01357_I,0.319816641043069
RC01364_I,0.01
RC01372_I,0.01
RC01375_I,0
RC01378_I,0
RC01384_I,0
RC01393_I,0.00999999999999091
RC01397_I,0.02
RC01402_I,0
RC01410_I,0
RC01415_I,-0.00999999999999091
RC01431_I,0.00999999999999091
RC01463_I,0.00329860944926353
RC01468_I,0.01
RC01470_I,1.21119435231164
RC01481_I,0.00999999999999091
RC01483_I,-0.0100000999999565
RC01494_I,0.01
RC01495_I,0.0151088130599954
RC01496_I,0.0310455560072569
RC01497_I,0.0259523460072713
RC01498_I,0.01
RC01500_I,0
RC01512_I,-16.1569343204737
RC01513_I,4.41696288123705
RC01514_I,0
RC01518_I,-11.8608272546604
RC01528_I,0.190481306970545
RC01529_I,3.39529684097533
RC01547_I,0.018571428571363
RC01560_I,0.177470874391673
RC01561_I,-0.00999999999999091
RC01567_I,0
RC01569_I,0.276459323575547
RC01570_I,0
RC01595_I,0.02
RC01600_I,0.190481306970545
RC01602_I,0
RC01616_I,0.01
RC01639_I,0.0127228273703906
RC01641_I,-1.70400983417289
RC01655_I,5.00987078629714
RC01658_I,0.0147712848396891
RC01663_I,0
RC01664_I,0.29339929161614
RC01665_I,0.00999999999999091
RC01681_I,0
RC01682_I,0
RC01687_I,0.00999999999999091
RC01704_I,0.00999999999999091
RC01710_I,0
RC01711_I,0
RC01724_I,-0.0762735929556584
RC01737_I,0
RC01752_I,0
RC01758_I,0.0100000999997292
RC01759_I,-0.00999999999999091
RC01768_I,0.481291283939173
RC01769_I,0.01
RC01786_I,0.932136316906421
RC01787_I,0.0534498458057442
RC01793_I,0
RC01794_I,0
RC01795_I,0
RC01799_I,0.0861974773659995
RC01801_I,0.0151893333122644
RC01802_I,0.055502590226979
RC01814_I,0
RC01815_I,0
RC01816_I,0
RC01818_I,-0.680992464929091
RC01819_I,-0.279338030898771
RC01827_I,0.00999999999999091
RC01829_I,1.6940098341729
RC01830_I,-1.70400983417289
RC01843_I,1.69400983417289
RC01844_I,0
RC01855_I,0
RC01857_I,0.00999999999999091
RC01863_I,0.20127018253163
RC01870_I,-0.0156851614999596
RC01876_I,0
RC01878_I,1.1576681365336
RC01890_I,0.542472323878087
RC01896_I,0.0127228273703395
RC01903_I,1.99999931282946e-07
RC01904_I,0.0100001999999222
RC01905_I,0.00999999999999091
RC01909_I,0
RC01920_I,0.01
RC01923_I,0.01
RC01926_I,0.01
RC01931_I,-0.00999999999999091
RC01938_I,0
RC01951_I,0.00735381534275348
RC01956_I,0
RC01959_I,0
RC01960_I,0
RC01961_I,0.189641220812535
RC01968_I,0.303386034778979
RC01969_I,0.313754884528976
RC01975_I,0.00999999999999091
RC01978_I,0.01
RC01987_I,0
RC01993_I,-0.0299999000000071
RC01998_I,-0.232469997087037
RC02003_I,0.0147712848396891
RC02016_I,1.2230604023001
RC02017_I,0
RC02018_I,1.2230604023001
RC02019_I,0
RC02024_I,0
RC02029_I,0.015189333312312
RC02030_I,0.0155055538267561
RC02035_I,0.190481306970545
RC02037_I,0.01
RC02038_I,-0.863661499910336
RC02051_I,-1.41475613426655
RC02053_I,0.0199999999999909
RC02055_I,0.01
RC02057_I,-1.06655116691263
RC02058_I,0
RC02059_I,0
RC02061_I,0.00194251089501461
RC02078_I,0
RC02080_I,0
RC02082_I,0.106256365414083
RC02088_I,0.286178017272298
RC02090_I,0.00999999999999091
RC02093_I,0.0282901222681176
RC02094_I,0.0282901222681176
RC02098_I,-1.22306040230012
RC02099_I,0
RC02100_I,0
RC02101_I,0
RC02102_I,1.2230604023001
RC02103_I,1.95355702932568
RC02107_I,0.01
RC02110_I,0.01
RC02124_I,-0.00999999999999091
RC02142_I,0
RC02147_I,2.19618806201674
RC02173_I,0.02
RC02186_I,0.0745547183254303
RC02222_I,1.69367483635368
RC02235_I,4.16399859388207
RC02236_I,-4.00727710779711
RC02239_I,0.01
RC02240_I,0.671465729432039
RC02241_I,0.829487882200545
RC02245_I,0.106256365414082
RC02250_I,0.01
RC02251_I,0.207930076594475
RC02265_I,0.00999999999999091
RC02266_I,0
RC02269_I,0
RC02286_I,0
RC02288_I,0
RC02294_I,0.00999999999999091
RC02295_I,-0.00999999999999091
RC02297_I,1.47226574538649
RC02323_I,0.00999999999999091
RC02326_I,0.00999999999999091
RC02331_I,0
RC02335_I,0.386384154910509
RC02364_I,0
RC02367_I,-0.0676792544552427
RC02382_I,0
RC02383_I,0
RC02389_I,0.000829211247909564
RC02396_I,0.01
RC02397_I,0.01
RC02464_I,0.00999999999999091
RC02466_I,0
RC02478_I,0
RC02484_I,1.55385162457071
RC02485_I,0.301146228006135
RC02493_I,0
RC02497_I,0
RC02519_I,0.01
RC02521_I,0.01
RC02529_I,0
RC02531_I,0.00999999999999091
RC02541_I,0.01
RC02543_I,0.25522982251232
RC02556_I,0.269841699812225
RC02557_I,0.0218572020501142
RC02577_I,0.00999999999999091
RC02619_I,1.0154011554315
RC02640_I,0.00999999999999091
RC02665_I,0
RC02668_I,0
RC02670_I,0.00999999999999091
RC02678_I,0.01
RC02687_I,0.01
RC02695_I,-0.00999999999999091
RC02697_I,0.00999999999999091
RC02701_I,0
RC02719_I,1.37584249781453
RC02731_I,0.01
RC02732_I,0.01
RC02736_I,0.190481306970582
RC02737_I,0.0112338750699997
RC02739_I,0.00999999999999091
RC02740_I,2.07553338562866
RC02743_I,0
RC02746_I,0.01
RC02748_I,0.290021101407547
RC02749_I,2.17948481255723
RC02750_I,0.00360204964403936
RC02757_I,0.01
RC02778_I,0.0112338750699997
RC02869_I,0.01
RC02902_I,0.00161353512059361
RC02908_I,0
RC02914_I,0
RC02918_I,0.976655906673148
RC02957_I,-0.0100000999999565
RC02976_I,0.01
RC02978_I,0.0526738206710522
RC03004_I,0
RC03005_I,0.00999999999999091
RC03018_I,0.00231394251477468
RC03020_I,0.79878068317194
RC03038_I,4.47274918309642
RC03055_I,0
RC03057_I,0.01
RC03058_I,0.01
RC03104_I,0
RC03105_I,0.0159469265699954
RC03106_I,0.01
RC03161_I,0.00735381534274019
RC03181_I,0.01
RC03219_I,0
RC03245_I,0.106256365414082
RC03269_I,0.00231394251477468
RC03283_I,0.01
RC03284_I,0.01
RC03300_I,0.01
RC03302_I,-0.00999999999999091
RC03315_I,0.79878068317194
RC03321_I,0.00999999999999091
RC03332_I,0.01
RC03336_I,0.00999999999999091
RC03346_I,0.00999999999999091
RC03348_I,0.01
RC03361_I,0.01
RC03362_I,0.01
RC03363_I,0.0100000000000182
RC03376_I,0
RC03393_I,0
RC03394_I,0
RC03416_I,0.01
RC03421_I,0.617491045471866
RC03430_I,0.00999999999999091
RC03433_I,0.00999999999999091
RC03435_I,0.0199999999999818
RC03445_I,0
RC03454_I,0
RC03455_I,0
RC03469_I,0.01
RC03482_I,0.00999999999999091
RC03542_I,0
RC03552_I,-3.83395566288334
RC03595_I,0
RC03596_I,0.00999999999999091
RC03599_I,0
RC03601_I,-0.0199999999999818
RC03617_I,0
RC03618_I,-0.00999999999999091
RC03634_I,0.0026614050277658
RC03646_I,1.48473975741176
RC03648_I,0.901590502182776
RC03650_I,0.00728586287167401
RC03652_I,0.917178045345733
RC03654_I,2.61629030648175
RC03655_I,0.627950306252404
RC03656_I,1.82647474864278
RC03657_I,2.79759620178841
RC03658_I,2.7701341032721
RC03659_I,0.426678344422409
RC03660_I,1.28007006145411
RC03661_I,1.58134749683521
RC03662_I,1.79638553611024
RC03663_I,1.83214931491783
RC03664_I,0.254269608584046
RC03665_I,2.49018883370278
RC03681_I,0.01
RC03718_I,0.00124953103107024
RC03719_I,0.00374859309321072
RC03720_I,0.00124953103107024
RC03749_I,0.0123332364800013
RC03755_I,0.187930076594475
RC03778_I,0.01
RC03814_I,1.37335419973624
RC03858_I,0.01
RC03866_I,0.01
RC03875_I,0.01
RC03889_I,0
RC03936_I,0
RC03954_I,0
RC03956_I,0
RC03970_I,0.00999999999999091
RC03991_I,0.01
RC04025_I,0
RC04073_I,0
RC04144_I,0.00999999999999091
RC04162_I,0.23246999708704
RC04171_I,0
RC04173_I,4.41696288123705
RC04176_I,0.01
RC04183_I,0
RC04184_I,0.00999999999999091
RC04208_I,0.01
RC04209_I,0.00999999999999091
RC04230_I,0.00231394251477468
RC04231_I,0
RC04262_I,0.0032986094493026
RC04286_I,0
RC04293_I,0
RC04300_I,0
RC04311_I,0.232469997087037
RC04313_I,0.01
RC04321_I,0
RC04323_I,0
RC04325_I,-0.00999999999999091
RC04326_I,0.0199999999999818
RC04360_I,0.232469997087037
RC04361_I,0.23246999708704
RC04404_I,0.0100000000000182
RC04420_I,0
RC04452_I,0
RC04463_I,0.01
RC04480_I,0.00999999999999091
RC04496_I,0.000647503631671537
RC04513_I,0.01
RC04545_I,0.01
RC04559_I,0.00999999999999091
RC04560_I,0.00999999999999091
RC04571_I,0.105308032930225
RC04591_I,0.00999999999999091
RC04620_I,0
RC04666_I,0.00179990981999836
RC04674_I,0.00382894299139025
RC04734_I,0
RC04742_I,0.01
RC04770_I,-0.00999999999999091
RC04779_I,3.73171782872276
RC04780_I,0.01
RC04807_I,0.002742405289086
RC04823_I,0.002742405289086
RC04824_I,0.00274240528904102
RC04826_I,0.002742405289086
RC04866_I,0.01
RC04867_I,0.01
RC04886_I,0
RC04903_I,0
RC04928_I,0
RC04929_I,0
RC04940_I,0
RC04996_I,0.00382894299139025
RC05050_I,0
RC05052_I,0.01
RC05556_I,0
RC05577_I,2.97116086779391
RC05578_I,2.99729189520866
RC05623_I,0.00813644303389083
RC05692_I,0.00999999999999091
RC05795_I,0.0100000000000182
RC05802_I,0.02
RC05803_I,0.02
RC05861_I,0.00542288722894988
RC05916_I,0.00999999999999091
RC05969_I,0.0745547183254303
RC05970_I,0.0745547183254574
RC05972_I,0.0745547183254574
RC05973_I,0.0745547183254574
RC05976_I,0.0745547183254574
RC05979_I,0.0745547183254574
RC05980_I,0.0745547183254574
RC05981_I,0.0745547183254574
RC05982_I,0.0745547183254574
RC05983_I,0.0619974539104057
RC05985_I,0.01
RC05988_I,0.01
RC05989_I,0.00471221408910976
RC06099_I,-0.0104117715300163
RC06171_I,0.00999999999999091
RC06238_I,0.0745547183254574
RC06258_I,0.0745547183254574
RC06259_I,0.0745547183254574
RC06260_I,0.0745547183254574
RC06261_I,0.0745547183254574
RC06262_I,0.0745547183254574
RC06263_I,0.0745547183254574
RC06264_I,0.0745547183254574
RC06364_I,0.212889667002173
RC06517_I,0.0778221593727721
RC06518_I,0
RC06519_I,0.01
RC06520_I,0.0345455178404856
RC06521_I,0.01
RC06522_I,0.01
RC06982_I,0
RC06983_I,-0.00999999999999091
RC07034_I,0.01
RC07041_I,0.01
RC07050_I,0.01
RC07109_I,0.00999999999999091
RC07140_I,0.00999999999999091
RC07168_I,0.0975857809359013
RC07172_I,0
RC07209_I,0
RC07211_I,0
RC07212_I,0
RC07213_I,0
RC07218_I,0.00124953103107024
RC07296_I,0.00124953103107024
RC07299_I,0.0100000000000182
RC07324_I,0.01
RC07372_I,0
RC07377_I,0.0359391953860495
RC07379_I,0.01
RC07380_I,0.00999999999999091
RC07384_I,0.00999999999999091
RC07385_I,0.00999999999999091
RC07387_I,0.01
RC07389_I,0.0195803300848638
RC07392_I,0
RC07396_I,0
RC07641_I,0.01
RC07758_I,2.11957137968466
RC07759_I,2.11957137968466
RC07760_I,2.11957137968466
RC07761_I,2.11957137968466
RC07933_I,0.01
RC08174_I,0.01
RC08177_I,0.01
RC08183_I,0.01
RC08193_I,0
RC08198_I,-0.00999999999999091
RC08218_I,0
