	Gonad	Glia	Intestine	Pharynx	Hypodermis	Body_wall_muscle	Neurons
BIO0012_I	0.0	-0.00300838613634	-0.0135676286437	0.0	0.00109105629213	0.0	0.0
BIO0012_X	-0.00999999999999	-0.0122406858312	nan	-0.0082565357618	-0.00702912930274	-0.0124703861313	-0.00954081712951
BIO0013_I	-0.00371300295011	-0.00300838613634	0.0598504056184	0.0504821350213	0.00109105629213	0.172176893176	0.0485308816217
BIO0013_X	-0.00628699704988	-0.0122406858312	nan	-0.0587386707831	-0.00702912930274	-0.184647279307	-0.0580716987512
BIO0014_I	0.0	0.0	0.0306733513108	0.0	0.0	0.0	0.0
BIO0014_X	0.0106710887148	0.0106710805831	nan	0.0106710805333	0.0106710887148	0.0106710805831	0.0106710805332
BIO0015_I	0.0	0.0	3.59064619412e-05	0.0	0.0	0.0	0.0
BIO0015_X	3.60184962064e-05	3.589622861e-05	nan	3.589622861e-05	3.60184962064e-05	3.58962286088e-05	3.589622861e-05
BIO0100_I	0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0
BIO0100_X	0.0	0.0	nan	-0.0	-0.0	0.00652735373997	0.0
BIO0101_I	0.0	0.0	0.0139696216607	-0.0	-0.0	0.0	0.0
BIO0101_X	0.00122267597675	0.0419088649822	nan	0.0419088649822	0.00122267599048	0.352434920655	0.0139696216607
BIO0102_I	0.0	0.0	0.0	-0.0	-0.0	0.0	0.0
BIO0102_X	0.0	0.0	nan	0.0	-0.0	0.0	0.0
BIO0103_I	0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0
BIO0103_X	0.358961848879	0.0	nan	-0.0	0.0409382215611	0.0	0.0
BIO0104_I	0.0	0.0	0.00670023348184	-0.0	-0.0	0.0	0.0
BIO0104_X	0.0	0.0065273655143	nan	0.00652736571984	-0.0	1.16924713902e-08	0.00652736571984
BIO0105_I	0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0
BIO0105_X	4.37208265329e-07	0.0	nan	-0.0	0.318024064513	0.0	0.0
BIO0106_I	0.0	0.0	0.33839476427	-0.0	-0.0	0.0	0.0
BIO0106_X	0.0	0.310526055603	nan	0.310526055398	-0.0	0.0	0.338465298719
BIO0107_I	0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0
BIO0107_X	0.0	0.0	nan	-0.0	-0.0	0.0	0.0
DGR0001_I	4.78780114081	6.8340202162	10.9243885523	4.02534359835	4.33943984142	4.78189566478	4.5982690425
DGR0002_I	0.604549091563	0.916411356533	1.24772921852	0.508274622116	0.54793512447	0.342980612216	0.48569642688
DGR0003_I	0.094807877506	0.143715401855	0.228790223185	0.0797097188392	0.085929442103	0.116933917298	0.0910547692562
DGR0004_I	0.257918482071	0.390968127035	0.622408481541	0.216844952446	0.23376529309	0.318110891684	0.247708402399
DGR0005_L	0.122816336341	0.18617228437	0.296380192673	0.103257829371	0.11131500399	0.151478924477	0.117954472356
DGR0006_L	0.950502556579	1.44082813028	2.29375129766	0.799134982597	0.86149122365	1.17232861094	0.912875525151
DGR0007_L	0.950502556579	1.44082813028	2.29375129766	0.799134982597	0.86149122365	1.17232861094	0.912875525151
DGR0008_L	4.78780114081	6.8340202162	10.9243885523	4.02534359835	4.33943984142	4.78189566478	4.5982690425
DGR0009_L	0.604549091563	0.916411356533	1.24772921852	0.508274622116	0.54793512447	0.342980612216	0.48569642688
DGR0010_L	0.094807877506	0.143715401855	0.228790223185	0.0797097188392	0.085929442103	0.116933917298	0.0910547692562
DGR0011_L	0.0260219084915	0.0394455517228	0.0627960292761	0.0218779184186	0.0235850452299	0.0320948403817	0.0249917932521
DGR0012_I	0.0260219084915	0.0394455517228	0.0627960292761	0.0218779184186	0.0235850452299	0.0320948403817	0.0249917932521
DGR0013_L	0.00791863679886	0.0120035391534	0.0191092420608	0.00665759354002	0.00717708338423	0.00976666965773	0.00760516600004
DGR0014_L	0.00791863679886	0.0120035391534	0.0183116591825	0.00665759354002	0.00717708338423	0.00976666965773	0.0
DGR0015_L	0.00791863679886	0.0120035391534	0.0191092420608	0.00665759354002	0.00717708338423	0.00976666965773	0.00760516600004
DGR0016_I	0.00791863679886	0.0120035391534	0.0183116591825	0.00665759354002	0.00717708338423	0.00976666965773	0.0
DGR0017_I	0.00791863679886	0.0120035391534	0.0191092420608	0.00665759354002	0.00717708338423	0.00976666965773	0.00760516600004
DGR0018_L	0.092117901807	0.139637777203	0.222298777994	0.0774481218887	0.0834913734829	0.113616161388	0.0884712801726
DGR0019_I	0.092117901807	0.139637777203	0.222298777994	0.0774481218887	0.0834913734829	0.113616161388	0.0884712801726
DGR0020_L	0.022081271927	0.0334721011792	0.0532864912209	0.0185648284005	0.0200134358824	0.0272345473106	0.0212071525393
DGR0021_I	0.0282241766218	0.0427838803266	0.0681105393179	0.0237294752522	0.025581078437	0.0348110686761	0.0271068813832
DGR0022_L	0.00614290469475	0.00931177914735	0.0148240480969	0.00516464685167	0.00556764255458	0.00757652136555	0.00589972884382
DGR0023_I	0.00614290469475	0.00931177914735	0.0148240480969	0.00516464685167	0.00556764255458	0.00757652136555	0.00589972884382
DGR0024_I	0.00614290469475	0.00931177914735	0.0148240480969	0.00516464685167	0.00556764255458	0.00757652136555	0.00589972884382
DGR0025_L	0.00247425791192	0.00375062684092	0.0059708753616	0.00208023223052	0.00224255207039	0.00305169441251	0.00237631080008
DGR0026_I	0.00247425791192	0.00375062684092	0.0059708753616	0.00208023223052	0.00224255207039	0.00305169441251	0.00237631080008
DGR0027_L	0.129074445173	0.19565869678	0.311482251217	0.108519334097	0.116987062207	0.159197536051	0.123964844813
DGR0028_I	0.129074445173	0.19565869678	0.311482251217	0.108519334097	0.116987062207	0.159197536051	0.123964844813
DGR0029_E	0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0
DGR0029_L	0.000858303808591	0.00130106780165	0.00207125742179	0.000721618889285	0.000777926574956	0.00105861273568	0.000824326599212
DMN0001_I	0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0
DMN0001_X	0.0148126881631	0.0	nan	-0.0	-0.0	0.0	0.00295540903753
DMN0002_I	0.000190100511316	0.000288165626057	-0.0	0.000159826996519	0.000172298244706	0.000234465722188	0.00018257510503
DMN0002_X	0.000463439912892	0.000463439912892	nan	0.000463439912892	0.000463439912892	0.000463439912892	0.000463439912892
DMN0005_I	0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0
DMN0005_X	0.0	0.0	nan	-0.0	-0.0	0.00219579668341	0.0
DMN0006_I	0.0	0.0	0.000886263049665	-0.0	-0.0	0.0	0.0
DMN0006_X	0.000886263049665	0.000886263049665	nan	-0.0	0.000886263049665	0.000886263049665	0.0
DMN0007_I	0.0	0.0	-0.0	0.000641835082239	-0.0	0.0	0.0
DMN0007_X	-0.0	-0.0	nan	-0.0	-0.0	-0.0	-0.0
DMN0008_I	0.000776761790612	0.00121486706312	0.00902618530788	0.0	0.000697274670307	0.000975096992351	0.000743405386742
DMN0008_X	0.0	0.0	nan	-0.0	-0.0	0.0	0.0
DMN0009_I	0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0
DMN0009_X	0.0	0.0	nan	-0.0	-0.0	0.0	0.0
DMN0015_I	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DMN0015_X	0.0	0.0	nan	0.0	0.0	0.0	0.0
DMN0017_I	0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0
DMN0017_X	0.0	0.0	nan	-0.0	-0.0	0.0	0.00351631477535
DMN0018_I	-0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0
DMN0018_X	-0.0	-0.0	nan	0.0	0.0	-0.0	-0.0
DMN0020_I	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DMN0020_X	0.0	0.0	nan	0.01	0.0	0.01	0.01
DMN0021_I	0.0	0.0	0.0	-0.0	-0.0	0.0	0.0
DMN0021_X	0.00999999999999	0.0	nan	0.00999999999999	-0.0	0.00999999999999	0.0
DMN0022_I	0.0	0.0	-0.0	-0.0	0.00238977665435	0.0	0.0
DMN0022_X	0.0	0.0	nan	-0.0	-0.0	0.0	0.0
DMN0023_I	0.0	0.0	-0.0	-0.0	0.0	0.0	0.0
DMN0023_X	0.0	0.0	nan	-0.0	-0.0	0.0	0.0
DMN0024_I	0.0	0.0	0.00614566271589	0.0	0.0	0.0	0.0
DMN0024_X	0.0	0.00614566271589	nan	0.00614566271589	0.00614566271589	0.00614566271589	0.0
DMN0025_I	0.0	0.0	0.01	-0.0	-0.0	0.0	0.0
DMN0025_X	0.01	0.0	nan	-0.0	0.0	0.0	0.0
DMN0026_I	0.0	0.0	0.000920503667089	0.0	0.0	0.0	0.0
DMN0026_X	0.00184100733429	0.0	nan	0.000920503667089	0.0	0.00184100733429	0.0
DMN0027_I	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DMN0027_X	0.0	0.0	nan	0.0	0.0	0.0	0.0
DMN0030_I	0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0
DMN0030_X	0.0	0.0	nan	-0.0	-0.0	0.0	0.0
DMN0031_I	0.0657785437163	0.0	0.174035478561	-0.0	0.0727070840486	0.0	0.0551835112766
DMN0031_X	0.0	0.0	nan	-0.0	-0.0	0.0	0.0
DMN0032_I	0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0
DMN0032_X	0.0	0.0	nan	-0.0	-0.0	0.0	0.0
DMN0033_I	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DMN0033_X	0.01	0.0	nan	0.0	0.0	0.0	0.0
DMN0034_I	0.0	0.0	0.0097060515877	-0.0	-0.0	0.0	0.0
DMN0034_X	0.0	0.0	nan	0.00999999999999	-0.0	0.0	0.00999999999999
DMN0035_I	0.0	0.005	0.000293948412297	-0.0	-0.0	0.0	0.0
DMN0035_X	0.0	0.0	nan	-0.0	-0.0	0.0	0.0
DMN0038_I	0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0
DMN0038_X	0.0	0.0	nan	-0.0	-0.0	0.0	0.0
DMN0039_I	0.0	0.0	0.0	-0.0	0.0	0.0	0.0
DMN0039_X	0.0	0.01	nan	-0.0	-0.0	0.0	0.0
DMN0040_I	0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0
DMN0040_X	0.0	0.0	nan	-0.0	-0.0	0.0	0.0
DMN0041_I	0.0	0.0	0.0	-0.0	-0.0	0.0	0.0
DMN0041_X	0.0	0.0	nan	-0.0	-0.0	0.0	0.0
DMN0042_I	0.00999499982964	0.0	0.00317650914655	0.0	0.00737578037682	0.0	0.0
DMN0042_X	0.0	0.0	nan	0.0	0.0	0.0	0.0
DMN0043_I	0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0
DMN0043_X	0.0	0.0	nan	0.0	-0.0	0.0	0.0
DMN0044_I	7.99756341915e-08	7.56161019216e-08	0.00231389067546	-0.0	1.65852207662e-08	0.0	0.0
DMN0044_X	0.0023140470513	1.11250077622e-07	nan	0.00231424299238	0.00231407802183	8.89288945817e-07	0.0023142428855
DMN0046_I	-0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0
DMN0046_X	-0.0	-0.0	nan	0.0	0.0	-0.0	-0.0
DMN0047_I	0.0	0.0	0.00440136577163	-0.0	-0.0	0.0	0.0
DMN0047_X	0.00440136577165	0.0	nan	-0.0	0.00440136577168	0.00440136577163	0.00440136577165
DMN0048_I	0.0	0.0	-0.0	0.0	0.0	0.0	0.0
DMN0048_X	0.0	0.0	nan	0.0	-0.0	0.0	0.0
DMN0054_I	0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0
DMN0054_X	0.0	0.0	nan	-0.0	-0.0	0.0	0.0
DMN0055_I	0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0
DMN0055_X	0.0	0.0	nan	-0.0	-0.0	0.0	0.0
DMN0057_I	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DMN0057_X	0.0	0.0	nan	0.0	0.0	0.0	0.0
DMN0058_I	0.0	0.0	0.00813644303389	-0.0	-0.0	0.0	0.0
DMN0058_X	0.0	0.00813644303389	nan	0.00813644303389	0.00813644303389	0.00813644303389	0.0
DMN0059_I	0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0
DMN0059_X	0.0	0.0	nan	-0.0	-0.0	0.0	0.0
DMN0060_I	0.0	0.0	0.00999999999999	-0.0	-0.0	0.0	0.0
DMN0060_X	0.0	0.0	nan	-0.0	-0.0	0.0	0.0
DMN0061_I	0.0	0.0	0.00999999999999	-0.0	-0.0	0.0	0.0
DMN0061_X	0.0	0.0	nan	-0.0	-0.0	0.0	0.0
DMN0062_I	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DMN0062_X	0.0	0.00999999999999	nan	0.00999999999999	-0.0	0.00999999999999	0.0
DMN0063_I	0.0	0.0	0.01	-0.0	-0.0	0.0	0.0
DMN0063_X	0.0	0.0	nan	-0.0	-0.0	0.0	0.0
DMN0064_I	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DMN0064_X	0.0	0.0	nan	0.0	0.0	0.0	0.0
DMN0065_I	0.0	0.0	0.01	0.0	0.0	0.0	0.0
DMN0065_X	0.0	0.0	nan	0.0	0.0	0.0	0.0
DMN0066_I	0.0	0.0	0.00999999999999	-0.0	-0.0	0.0	0.0
DMN0066_X	0.0	0.01	nan	-0.0	0.0	0.0	0.0
DMN0067_I	0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0
DMN0067_X	0.0	0.0	nan	0.0	0.0	0.0	0.00999999999999
DMN0068_I	0.0	0.0	0.00999999999999	0.0	0.0	0.0	0.0
DMN0068_X	0.0	0.0	nan	0.0	0.00999999999999	0.0	0.0
DMN0072_I	0.0	0.0	0.101056937635	0.0	0.0	-0.0	0.0
DMN0072_X	0.0	0.0910507062942	nan	0.0559154396856	0.0593297105964	0.0720814517485	0.0720814530046
DMN0073_I	0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0
DMN0073_X	0.01	0.0	nan	-0.0	-0.0	0.0	0.0
DMN0075_I	0.0	0.0	0.00999999999999	0.0	0.0	0.0	0.0
DMN0075_X	0.01	0.01	nan	0.00999999999998	0.0	0.0	0.0
DMN0077_I	0.0	0.0	0.01	0.0	0.0	0.0	0.0
DMN0077_X	0.0	0.0	nan	0.0	0.0	0.0	0.0
DMN0078_I	0.0	0.0	0.0	-0.0	-0.0	0.0	0.0
DMN0078_X	0.0	0.0	nan	0.0	-0.0	0.0	0.0
DMN0080_I	0.0288409476639	0.14593830602	0.01	0.0404749565992	0.0123792511713	0.0	0.0
DMN0080_X	0.00325022596848	0.0100036980887	nan	0.0407033874967	0.0	0.125436106862	0.0406863583551
DMN0082_I	0.0	0.0	0.01	0.0	0.0	0.0	0.0
DMN0082_X	0.01	0.0	nan	0.0	0.01	0.0	0.01
DMN0083_I	0.0	0.0	0.0122421644209	0.0	0.0	0.0	0.0
DMN0083_X	0.01	0.0122423135692	nan	0.01	0.0122423079585	0.01	0.01
DMN0084_I	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DMN0084_X	0.01	0.01	nan	0.01	0.01	0.0	0.0
DMN0085_I	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DMN0085_X	0.0	0.0	nan	0.0	0.01	0.0	0.0
DMN0086_I	0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0
DMN0086_X	0.0	0.0	nan	-0.0	-0.0	0.0	0.0
DMN0100_I	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DMN0100_X	0.00999999999993	0.00999999999993	nan	0.01	0.01	0.0	0.00999999999996
DMN1001_I	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0
DMN1001_X	0.0	0.0	nan	-0.0	-0.0	0.00999999999999	0.0
DMN1004_I	0.0	0.0	0.00999999999999	-0.0	-0.0	0.0	0.0
DMN1004_X	0.01	0.00999999999999	nan	0.00999999999999	-0.0	0.0	0.0
DMN1005_I	0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0
DMN1005_X	0.0	0.0	nan	0.00109205817785	0.00109205817785	0.00109205817785	0.0
DMN1006_I	0.0	0.0	0.00999999999999	0.0	0.0	0.0	0.0
DMN1006_X	0.00999999999999	0.0	nan	0.00999999999999	0.00999999999999	0.0	0.0
DMN1007_I	0.0	0.0	0.00999999999999	0.0	0.0	0.0	0.0
DMN1007_X	0.0	0.00999999999999	nan	0.00999999999999	0.00999999999999	0.0	0.0
EX00001_E	1.51354171695	0.0	0.798563858296	2.09546607356	1.64468199989	2.00029960151	1.36823985412
EX00002_E	0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0
EX00007_E	-8.7859510476	-13.3529648892	-16.0765799139	-8.36749305744	-8.38338848519	-8.34286712198	-7.70244684864
EX00009_E	0.559416441555	1.03795376589	1.33065417465	0.432376757895	0.518783516416	0.488514533252	0.471097722379
EX00011_E	7.47918857433	8.46572786495	13.5005865418	6.88189448072	7.26562126369	6.58652937125	6.75799587471
EX00014_E	1.94648844831	1.99132471695	5.09954507351	1.72823211357	2.37987191232	1.74979892204	2.00524617095
EX00016_E	0.0	0.0	-0.0	-0.0	0.0	0.0	0.0
EX00018_E	0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0
EX00019_E	0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0
EX00020_E	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EX00021_E	0.102511775065	0.0	0.227964292029	-0.0	-0.0	0.0867528190517	0.0300717924572
EX00022_E	0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0
EX00025_E	0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0
EX00026_E	0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0
EX00027_E	0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0
EX00031_E	0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0
EX00032_E	0.0	0.0	-0.0	8.80345392995e-05	-0.0	0.0	0.00011078264781
EX00033_E	0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0
EX00037_E	0.0	1.29724225304	-0.0	-0.0	-0.0	0.0	0.0
EX00041_E	0.0	0.774703292813	-0.0	-0.0	-0.0	0.0	0.0
EX00042_E	0.0	0.0	0.443649465752	-0.0	0.437095076874	0.248342239159	0.417923491682
EX00047_E	0.154685771655	0.290674093827	0.364196233347	0.0928989600612	-0.0	0.160379831411	0.132001234352
EX00048_E	0.0	0.0	0.0	-0.0	-0.0	0.0	0.0
EX00049_E	0.0	0.022207337705	-0.0	-0.0	-0.0	0.0	0.0
EX00051_E	0.0	0.0	0.0	-0.0	-0.0	0.0	0.0
EX00054_E	0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0
EX00058_E	0.0	0.0	1.04203845493	0.235641820702	0.285331498663	0.183034707795	0.246481022871
EX00059_E	0.0	0.124822839396	0.0136691475459	0.0	0.02	0.000863181167622	0.0
EX00061_E	0.00417175572082	0.0056855078021	-0.0	0.00315338664132	0.00100966771412	0.0	0.0
EX00062_E	0.0	0.0	0.254452150326	-0.0	-0.0	0.130078651128	0.0
EX00064_E	0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0
EX00065_E	0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0
EX00067_E	0.0	0.123558489798	0.0136319821902	-0.0	-0.0	0.0	0.0
EX00068_E	0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0
EX00072_E	0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0
EX00073_E	0.0	0.137012393739	-0.0	0.071894337771	0.0809198928345	0.0	0.068399746953
EX00074_E	0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0
EX00075_E	0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0
EX00077_E	0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0
EX00078_E	0.032974895087	0.0542488530072	0.0734648476501	0.0143982379142	0.0177264525025	0.03291213436	0.010445454697
EX00079_E	0.0720139538659	0.148968923564	-0.0	0.0516791742054	0.0325591525254	0.0818094075351	0.0711778667228
EX00080_E	0.0	3.81577679503	0.46435730416	0.0	0.0	0.0982389488392	0.0
EX00081_E	0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0
EX00082_E	0.0371402109129	0.0691056023239	-0.0	0.0366923017682	0.0247903300055	0.0469879661944	0.00139361082813
EX00084_E	0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0
EX00086_E	0.146678118038	0.255370562879	0.0929691461248	0.101947857577	0.107410288166	0.0	0.148156687937
EX00089_E	0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0
EX00093_E	0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0
EX00094_E	0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0
EX00095_E	0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0
EX00097_E	0.0580984412307	0.0	0.138811057978	0.0488265260365	0.0142046859378	0.0244719132671	0.0714650396341
EX00099_E	0.0	0.0	0.0111088596757	0.02	-0.0	0.0	0.0
EX00101_E	0.0	0.000288165626057	-0.0	-0.0	-0.0	0.0	0.0
EX00106_E	0.221093426609	0.0	0.164969297594	0.178541819111	0.18536442709	0.0196419294976	0.19205430663
EX00108_E	0.0	0.0	-0.0	-0.0	0.00524843924632	0.0	0.0
EX00109_E	0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0
EX00111_E	0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0
EX00114_E	0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0
EX00116_E	0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0
EX00121_E	0.0	0.0	-0.0	-0.0	0.0	0.0	0.0
EX00122_E	0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0
EX00123_E	0.205525899554	0.0	0.148716430642	-0.0	0.0640979226692	0.181065524537	0.0901321298877
EX00124_E	0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0
EX00127_E	0.0	0.0	0.0	-0.0	-0.0	0.0	0.0
EX00130_E	0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0
EX00132_E	0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0
EX00133_E	0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0
EX00134_E	0.0	0.005	0.00389129610002	0.0	-0.0	0.00999999999988	0.0
EX00135_E	0.0420395249823	0.0776552368478	0.101470271003	0.0279051479196	-0.0	0.041934927885	0.0379977769874
EX00137_E	0.0	0.0	-0.0	-0.0	-0.0	0.00914049258547	0.00914049258955
EX00140_E	0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0
EX00141_E	0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0
EX00143_E	0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0
EX00147_E	0.0616703012583	0.298680853196	0.0377459549784	0.0717651584182	0.0667717201629	0.0109536339189	0.0749091054917
EX00148_E	0.0	0.160011038881	0.161663892321	-0.0	0.0569100302174	0.0	0.0
EX00149_E	0.0	2.26222972145	-0.0	-0.0	-0.0	0.0	0.0
EX00152_E	0.136374259012	0.228307925208	0.30676629467	-0.0	0.0015334287209	0.126108109003	0.0840736956479
EX00153_E	-0.0	-0.0	0.00720949809511	-0.0	0.0	-0.0	-0.0
EX00156_E	0.0	0.0	0.0	0.0	-0.0	0.0	0.0
EX00157_E	0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0
EX00158_E	0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0
EX00159_E	0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0
EX00160_E	0.0	0.00315767715181	-0.0	-0.0	-0.0	0.0	0.0
EX00162_E	0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0
EX00163_E	0.03	0.0	0.00994734822799	-0.0	0.0	0.0112495310311	0.0
EX00164_E	0.0673707513607	0.0	1.61158475883	-0.0	0.271347846702	0.795446487426	0.324391306275
EX00166_E	0.0	0.0	0.179387777771	-0.0	0.00999999999999	0.0	0.0
EX00167_E	0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0
EX00170_E	0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0
EX00178_E	0.0311391638499	0.0	0.0146901448695	0.0196490036619	0.0189505673742	0.0	0.022445638005
EX00181_E	0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0
EX00183_E	0.0	0.366833329438	-0.0	-0.0	-0.0	0.0	0.0
EX00185_E	0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0
EX00186_E	0.0	0.00999999999999	0.00747873656756	-0.0	0.00999999999999	0.00999999999999	0.00999999999999
EX00187_E	0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0
EX00188_E	0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0
EX00189_E	0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0
EX00191_E	0.0	0.0	-0.0	-0.0	0.00999999999999	0.0	0.0
EX00194_E	0.0	0.0	0.000922190172424	-0.0	-0.0	0.0	0.0
EX00197_E	0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0
EX00208_E	0.0	0.0	-0.0	-0.0	0.0	0.0	0.0
EX00212_E	0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0
EX00214_E	0.0	0.0354268525651	0.0372900891087	-0.0	-0.0	0.0288250291514	0.0
EX00219_E	0.0	0.0	-0.0	0.00999999999999	-0.0	0.0	0.0
EX00233_E	0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0
EX00239_E	0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0
