Row,PFD,OFD
RC02024_I,0,0
RC02029_I,0,0
RC02030_I,0.000859855202244818,0.000859855202244818
RC02035_I,0.00999999999999024,0.00999999999999079
RC02037_I,0.0690836953017535,0.0584164941407532
RC02038_I,-0.180919554630688,-0.193625478502013
RC02051_I,-0.216093441041817,-0.236917208431823
RC02053_I,0,0
RC02055_I,0.01,0.01
RC02057_I,-0.191061638774597,-0.213767562645912
RC02058_I,0,0
RC02059_I,0,0
RC02061_I,0.000107719598645417,0.000107719598645417
RC02078_I,0,0
RC02080_I,0,0
RC02082_I,0.313412826339443,0.313412826339492
RC02088_I,0.0523952537258061,0.0563983915363637
RC02090_I,0,0
RC02093_I,0.00999999999999091,0.00999999999998913
RC02094_I,0.00999999999999091,0.00999999999998913
RC02098_I,0,0
RC02099_I,0,0
RC02100_I,0,0
RC02101_I,0,0
RC02102_I,0,0
RC02103_I,0.138960796784428,0.056489862687759
RC02107_I,0,0.00999999999999623
RC02110_I,0.00999999999953616,0.00999999999999801
RC02124_I,-0.00999999999999091,-2.44820931023946
RC02142_I,0,0
RC02147_I,0.381238905162754,0.35667731056917
RC02173_I,0,0
RC02186_I,0.0161152431969155,0.016115243196939
RC02222_I,0.151088664671116,0.210233141853051
RC02235_I,0.857561363915791,0.0156925492947342
RC02236_I,-0.851738993864846,0
RC02239_I,0,0.0099999999999989
RC02240_I,0.158934510598589,0.19442725616041
RC02241_I,0.0888784765018223,0.0842094983304608
RC02245_I,0.313412826339443,0.313412826339492
RC02250_I,0,0.01
RC02251_I,0.0611058622381964,0.0698508378756168
RC02265_I,0.00999999999953616,0.00999999999999091
RC02266_I,0,0
RC02269_I,0,0
RC02286_I,0,0
RC02288_I,0,0
RC02294_I,0.00805787634485577,0.0077639279330011
RC02295_I,0,-0.00999999999999046
RC02297_I,-4.63842506071011e-13,0.000554429837879117
RC02323_I,0.00805787634485577,0.0077639279330011
RC02326_I,0,0
RC02331_I,0,0
RC02335_I,0.0308721842807814,0.0308721842807814
RC02364_I,0,0
RC02367_I,-0.000920503667089179,-0.000920503667089172
RC02382_I,0,0
RC02383_I,0,0
RC02389_I,0.000829211247909564,0.000829211247909564
RC02396_I,0,0.00999999999999801
RC02397_I,0.00999999999990564,0.00999999999999945
RC02464_I,0.00999999999953616,0.00999999999999596
RC02466_I,0,0
RC02478_I,0,0
RC02484_I,0.0444351706556688,0.0484116957252402
RC02485_I,0.0480795179604022,0.0519514556139269
RC02493_I,0,0
RC02497_I,0,0
RC02519_I,0.00999999999953616,0.00999999999999801
RC02521_I,0.0119392652243278,0.0119392652249033
RC02529_I,0,0
RC02531_I,0,0
RC02541_I,0.00999999999953616,0.00999999999999979
RC02543_I,0,0
RC02556_I,0.0543345189508024,0.0463983915365449
RC02557_I,0,0.00999999999981879
RC02577_I,0,0
RC02619_I,0,0
RC02640_I,0.0099999999999838,0.00999999999999068
RC02665_I,0,0
RC02668_I,0,0
RC02670_I,0.000982433487536127,0.00317784517547674
RC02678_I,0,0
RC02687_I,0.01,0
RC02695_I,0,0
RC02697_I,0,0
RC02701_I,0,0
RC02719_I,-4.32870730264722e-13,0
RC02731_I,0.01,0.01
RC02732_I,0.01,0.01
RC02736_I,0.00999999999999024,0.00999999999999079
RC02737_I,0.0122115025709009,0.0122115025711851
RC02739_I,0,-0.00999999999982037
RC02740_I,0.285737044256149,0.319787713614926
RC02743_I,0,0
RC02746_I,0,0
RC02748_I,0.0543345189508024,0.0483376567616248
RC02749_I,0.152649823041691,0.164746072521926
RC02750_I,0.00360204964403936,0.00360204964403936
RC02757_I,0.00999999999953616,0.00999999999999801
RC02778_I,0.0122115025709009,0.0122115025711851
RC02869_I,0.00029394841229678,0.000293948412331119
RC02902_I,0,0
RC02908_I,0,0
RC02914_I,0,0
RC02918_I,0.0541252122618762,0.0541252122618762
RC02957_I,-0.00164817524238551,0
RC02976_I,0.00999999999999999,0.0199139535799435
RC02978_I,0.02528781719028,0.0255653401188507
RC03004_I,0,0
RC03005_I,0.00999999999953616,0.00999999999999845
RC03018_I,0.00231394251480327,0.0023139425148033
RC03020_I,0.00999999999953616,0.00999999999983459
RC03038_I,0.247545930846388,0.247545930846388
RC03055_I,0,0
RC03057_I,0.00999999999952283,0.00999999999999979
RC03058_I,0.0119668335939878,0.0119668335945559
RC03104_I,0,0
RC03105_I,-0.00814473525566338,-0.00999999999999091
RC03106_I,0.00999999999999089,0.00698790689141298
RC03161_I,0.00294319736951812,0.00294319736954161
RC03181_I,0.00999999999953616,0.00999999999999801
RC03219_I,0.000720789999999969,0.000720789999999969
RC03245_I,0.313412826339443,0.313412826339492
RC03269_I,0.00231394251480327,0.0023139425148033
RC03283_I,0.00999999999993406,0.00999999999999979
RC03284_I,0.00999999999993406,0.00999999999999979
RC03300_I,0,0
RC03302_I,0,0
RC03315_I,0.00999999999953616,0.00999999999983459
RC03321_I,0.0237432029738955,0.0169903736091633
RC03332_I,0,0
RC03336_I,0.0139145694706713,0.0155627447135274
RC03346_I,0,0.00999999999999046
RC03348_I,0,0
RC03361_I,0.00999999999953616,0.00999999999999801
RC03362_I,0.00999999999953616,0.00999999999999623
RC03363_I,-4.54747350886464e-13,0.0100000000000119
RC03376_I,6.23899999999973e-05,6.23899999999973e-05
RC03393_I,0,0
RC03394_I,0,0
RC03416_I,0.0099999999999999,0.00999999999999956
RC03421_I,0.101056952841933,0.101056952842027
RC03430_I,0.00999999999976353,0.00999999999999082
RC03433_I,0.00999999999976353,0.00999999999999082
RC03435_I,0.0199999999995271,0.0199999999999816
RC03445_I,0,0
RC03454_I,0.0199999999995359,0.0199999999997634
RC03455_I,0.0199999999995359,0.0199999999997634
RC03469_I,0.00999999999953616,0.00999999999999446
RC03482_I,0.00999999999999046,0.00999999999999088
RC03542_I,0,0
RC03552_I,-0.369964296119952,-0.527433738142351
RC03595_I,0,0
RC03596_I,0,0.00999999999999257
RC03599_I,0,0
RC03601_I,-0.00999999999999091,-0.0199999999999924
RC03617_I,0,0
RC03618_I,-0.00999999999998646,-0.00999999999999085
RC03634_I,0,0
RC03646_I,0.0824153773400096,0.0824153773400096
RC03648_I,0.0500837258632247,0.0500837258632247
RC03650_I,0.000672534718114552,0.000672534718114552
RC03652_I,0.0510766423995756,0.0510766423995756
RC03654_I,0.146337480868725,0.146337480868725
RC03655_I,0.0347949828924989,0.0347949828924989
RC03656_I,0.101069539022345,0.101069539022345
RC03657_I,0.15471550673873,0.15471550673873
RC03658_I,0.153231362031991,0.153231362031991
RC03659_I,0.0237184050545841,0.0237184050545841
RC03660_I,0.0708124381672048,0.0708124381672048
RC03661_I,0.0889407708619325,0.0889407708619325
RC03662_I,0.0996428690566696,0.0996428690566696
RC03663_I,0.101534985581645,0.101534985581645
RC03664_I,0.0140795220615078,0.0140795220615078
RC03665_I,0.137853498439819,0.137853498439819
RC03681_I,0.00999999999953616,0.00999999999999801
RC03718_I,0,0
RC03719_I,0.00124953103113501,0.00124953103107024
RC03720_I,0,0
RC03749_I,0,0
RC03755_I,0.0611058622386602,0.0398508378756192
RC03778_I,0,0.106699914876358
RC03814_I,0.11804531557986,0.0978434578585125
RC03858_I,0,0.106699914876358
RC03866_I,0.00999999999953615,0.0099999999999999
RC03875_I,0.01,0.01
RC03889_I,0,0
RC03936_I,0,0
RC03954_I,0,0
RC03956_I,0,0
RC03970_I,0,0
RC03991_I,0,0.01
RC04025_I,0,0
RC04073_I,0,0
RC04144_I,0.00999999999953616,0.00999999999999956
RC04162_I,0.0106733580832165,0.0306733580831984
RC04171_I,0,0
RC04173_I,0.608996404199317,0.848443274756218
RC04176_I,0.00999999999953616,0.00999999999994827
RC04183_I,0,0
RC04184_I,0.00999999999998646,0.00999999999999085
RC04208_I,0.00999999999953616,0.00999999999999956
RC04209_I,0.00999999999953616,0.00999999999999956
RC04230_I,0,0
RC04231_I,0.00231394251480327,0.0023139425148033
RC04262_I,0.001941705164703,0.00194170516470296
RC04286_I,0,0
RC04293_I,0,0
RC04300_I,0,0
RC04311_I,0.0306733580827525,0.0506733580829618
RC04313_I,0.00999999999993406,0.00999999999999979
RC04321_I,0.0199999999995359,0.0199999999997634
RC04323_I,0,0
RC04325_I,0,-0.00999999999982037
RC04326_I,0.00999999999953616,0.0199999999998199
RC04360_I,0.0306733580827525,0.0506733580829618
RC04361_I,0.0106733580832165,0.0306733580831984
RC04404_I,0.00999999999953616,0.0100000000000102
RC04420_I,0.00999999999999956,0.00999999999999994
RC04452_I,0.00999999999999979,0.0099999999999999
RC04463_I,0.00999999999953616,0.00999999999999956
RC04480_I,-0.0099999999999999,-0.00999999999999956
RC04496_I,3.59065328818057e-05,3.59065328818057e-05
RC04513_I,0.00999999999953616,0.00999999999999623
RC04545_I,0.00999999999953616,0.00999999999999623
RC04559_I,0.00999999999953616,0.00999999999999956
RC04560_I,0.0119392652246144,0.0119392652250529
RC04571_I,0.00417618129668254,0.0241761812966644
RC04591_I,0.00999999999953616,0.00999999999999956
RC04620_I,0.01,0.0099999999999999
RC04666_I,0.00164817524262162,0
RC04674_I,0,0
RC04734_I,0,0
RC04742_I,0,0.106699914876358
RC04770_I,0,0
RC04779_I,0.405424797762319,0.465020700734235
RC04780_I,0.00999999999953616,0.00999999999999623
RC04807_I,0.00124953103107024,0.00124953103107022
RC04823_I,0.00124953103107024,0.00124953103107022
RC04824_I,0.00124953103107024,0.00124953103107022
RC04826_I,0.00124953103107024,0.00124953103107022
RC04866_I,0,0
RC04867_I,0,0
RC04886_I,0,0
RC04903_I,0,0
RC04928_I,0,0
RC04929_I,0,0
RC04940_I,0,0
RC04996_I,0,0
RC05050_I,0,0
RC05052_I,0,0
RC05556_I,0.00999999999999868,0.00999999999999998
RC05577_I,0.164454058845738,0.164454058845738
RC05578_I,0.165898609421283,0.165898609421283
RC05623_I,0.00813644303387662,0.00813644303388994
RC05692_I,0.01,0.01
RC05795_I,0.00999999999953616,0.0100000000000137
RC05802_I,0.0299999999990632,0.0199999999999889
RC05803_I,0.0199999999995271,0.0199999999999974
RC05861_I,0,0
RC05916_I,0.00999999999999046,0.00999999999999088
RC05969_I,0.0161152431969155,0.016115243196939
RC05970_I,0.0161152431969155,0.016115243196939
RC05972_I,0.0161152431969155,0.016115243196939
RC05973_I,0.0161152431969155,0.016115243196939
RC05976_I,0.0161152431969155,0.016115243196939
RC05979_I,0.0161152431969155,0.016115243196939
RC05980_I,0.0161152431969155,0.016115243196939
RC05981_I,0.0161152431969155,0.016115243196939
RC05982_I,0.0161152431969155,0.016115243196939
RC05983_I,0.0154188867389882,0.0154188867390117
RC05985_I,0.0125353954283418,0.0125353954283653
RC05988_I,0.0125353954283418,0.0125353954283653
RC05989_I,0.0122421640568042,0.0122421640568277
RC06099_I,-0.00999999999997669,-0.00999999999999085
RC06171_I,0,-0.00999999999999091
RC06238_I,0.0161152431969155,0.016115243196939
RC06258_I,0.0161152431969155,0.016115243196939
RC06259_I,0.0161152431969155,0.016115243196939
RC06260_I,0.0161152431969155,0.016115243196939
RC06261_I,0.0161152431969155,0.016115243196939
RC06262_I,0.0161152431969155,0.016115243196939
RC06263_I,0.0161152431969155,0.016115243196939
RC06264_I,0.0161152431969155,0.016115243196939
RC06364_I,0.0101420841439091,0.0301420841438909
RC06517_I,0.00999999999999995,0.0099999999999999
RC06518_I,0,0
RC06519_I,0,0
RC06520_I,0.000379991592703834,0.0099999999999989
RC06521_I,0,0.00664632891002551
RC06522_I,0.00999999999953616,0.010179990325474
RC06982_I,0,0
RC06983_I,0,0
RC07034_I,0,0
RC07041_I,0.00999999999953616,0.00999999999999979
RC07050_I,0.00999999999953616,0.00999999999999068
RC07109_I,0.00999999999953616,0.00999999999999068
RC07140_I,0,0
RC07168_I,0.0934798099952053,0.0607300447673263
RC07172_I,0,0
RC07209_I,0,0
RC07211_I,0,0
RC07212_I,0,0
RC07213_I,0,0
RC07218_I,0.00124953103106806,0.00124953103107017
RC07296_I,0.00124953103113501,0.00124953103107024
RC07299_I,0.00999999999953616,0.0100000000000137
RC07324_I,0.0290913682337124,0.0269554796908852
RC07372_I,0,0
RC07377_I,0.0166856194771201,0.0160977226524795
RC07379_I,0,0
RC07380_I,0,0
RC07384_I,0,0.00999999999999091
RC07385_I,0,0.00999999999999091
RC07387_I,0,0
RC07389_I,0.000531273939307482,0.000531273939307482
RC07392_I,0.00999999999999956,0.00999999999999994
RC07396_I,0.00999999999999956,0.00999999999999994
RC07641_I,0.00810227866013404,0.00999999999999912
RC07758_I,0.206220762141495,0.306673602722843
RC07759_I,0.206220762141495,0.306673602722843
RC07760_I,0.206220762141495,0.306673602722843
RC07761_I,0.206220762141495,0.306673602722843
RC07933_I,0,0.0587114148223375
RC08174_I,0.0328127854139343,0.052802786003763
RC08177_I,0,0.01
RC08183_I,0.0452763400244294,0.0383970542764631
RC08193_I,0,0
RC08198_I,0,-0.000585038394774529
RC08218_I,0,0
RC08223_I,0,0
RC08224_I,0,0
RC08379_I,0.0109205036670801,2.44912981390655
RC08381_I,-0.000920503667089179,-0.000920503667089172
RC08383_I,0,0
RC08388_I,-0.000920503667089179,-0.000920503667089172
RC08505_I,0,0
RC08539_I,-0.00999999999999091,-0.00999999999964984
RC08707_I,-0.101056952841933,-0.101056952842027
RC08723_I,0,0
RC08724_I,0,0
RC08725_I,0,0
RC08733_I,0.00124953103113501,0.00124953103107024
RC08734_I,0.00124953103113501,0.00124953103107024
RC08735_I,0.00124953103113501,0.00124953103107024
RC08759_I,0.00124953103107024,0.00124953103107022
RC08761_I,0.00124953103107024,0.00124953103107022
RC08766_I,0.0139145694706713,0.0155627447135274
RC08767_I,0.00999999999953616,0.00999999999999801
RC08969_I,0.0143582760141253,0.0143582760145889
RC08981_I,0,0
RC09035_I,-0.0064112174187585,-0.00582332059411783
RC09036_I,-0.0177910760596853,-0.0173982616190351
RC09085_I,0,0
RC09086_I,0,0
RC09319_I,0.000407801941176313,0.000407801941176312
RC09371_I,0.00999999999998735,0.00999999999999979
RC09394_I,0.00614566271588496,0.00614566271588532
RC09510_I,0,0
RC09511_I,0.01,0.01
RC09752_I,0,0
RC09844_I,0.000107719598645417,0.000107719598645417
RC09845_I,7.18130657636114e-05,7.18130657636115e-05
RC10059_I,0,0
RC10065_I,0.00999999999976353,0.00999999999999082
RC10092_I,0.37090936301742,1.4076122540461
RC10306_I,0,0
RC10633_I,-0.369964296119952,-0.527433738142351
RC10928_I,0.0199999999995271,0.00999999999999801
RC10951_I,0,0.00999999999999934
RC12124_I,0.00999999999953616,0.00999999999999091
RCC0001_I,0.00999999999999091,0.0385350323649062
RCC0005_I,10,10
RCC0009_I,0,0
RCC0010_I,0.00999999999999956,0.00999999999999994
RCC0018_I,0,0
RCC0019_I,0.546183570060999,1.52474455505927
RCC0020_I,0,0.0994265056913332
RCC0021_I,0.0690836953017535,0.0584164941407532
RCC0022_I,0.00999999999999979,0
RCC0029_I,0.00999999999999868,0.00999999999999998
RCC0030_I,0.00999999999999868,0.00999999999999998
RCC0031_I,0.00999999999999868,0.00999999999999998
RCC0032_I,0.000107719598645417,0.000107719598645417
RCC0033_I,7.18130657636114e-05,7.18130657636115e-05
RCC0034_I,3.59065328818057e-05,3.59065328818057e-05
RCC0037_I,0.0161152431969155,0.016115243196939
RCC0038_I,0.0154188867389882,0.0154188867390117
RCC0039_I,0.014278773472134,0.0142787734721575
RCC0040_I,0.000803280741169021,0.000803280741169019
RCC0041_I,0.000948980852191237,0.000948980852191236
RCC0042_I,0.000407801941176313,0.000407801941176312
RCC0043_I,0.00862848689691029,0.00862848689737211
RCC0044_I,0.149000919220862,0.160055369028693
RCC0045_I,0.149000919220862,0.160055369028693
RCC0046_I,0.119200735376689,0.128044295222954
RCC0050_I,0.00124953103113501,0.00124953103107024
RCC0051_I,0.00999999999953616,0.00999999999994827
RCC0053_I,0,0
RCC0055_I,0,0
RCC0056_I,0.00511331338781646,0.101818938100649
RCC0058_I,0,0
RCC0060_I,0.00999999999999995,0.0099999999999999
RCC0061_I,0.139687186874236,0.188763200027228
RCC0062_I,0,0.0587114148223375
RCC0063_I,0,0.0587114148223375
RCC0064_I,0.11804531557986,0.0978434578585125
RCC0065_I,0.0782143992909816,0.0635497260583002
RCC0066_I,0.0263814826208621,0.00999999999999401
RCC0067_I,0.01,0.0410753813205573
RCC0068_I,0.028102711140185,0.00999999999999712
RCC0069_I,0.0122475376705873,0.00999999999999979
RCC0070_I,0.00999999999899615,0.00999999999999779
RCC0071_I,0.0361969312155261,0.0467622876365437
RCC0072_I,0.0361969312155261,0.0467622876365437
RCC0073_I,0.0241338052854326,0.0346743593368182
RCC0074_I,0,0
RCC0076_I,3.59065328818057e-05,3.59065328818057e-05
RCC0078_I,0.0144704358773059,0.00727574050246348
RCC0079_I,0,0.00999999999999956
RCC0080_I,0.00999999999953616,0.0199999999999976
RCC0081_I,0.00999999999953616,0.0199999999999976
RCC0082_I,0,0
RCC0083_I,0,0.01
RCC0084_I,0,0.106699914876358
RCC0085_I,0,0.106699914876358
RCC0086_I,0,0.106699914876358
RCC0087_I,0.00999999999999997,0
RCC0088_I,0.0216208636462727,0.0311937910190362
RCC0089_I,0,0.01
RCC0090_I,0.00433310320703794,0.0181764218617946
RCC0091_I,0.00999999999999999,0.00999999999999997
RCC0092_I,0.00999999999999999,0.03
RCC0093_I,0,0.01
RCC0094_I,0,0.02
RCC0095_I,0,0.01
RCC0096_I,0,0.00999999999999998
RCC0097_I,0,0.02
RCC0098_I,0,0.01
RCC0099_I,0,0.02
RCC0101_I,0.0120631259300935,0.0120879282997255
RCC0102_I,0.0341338052849688,0.0446743593368142
RCC0103_I,0,0.00999999999999901
RCC0104_I,0,0.01
RCC0106_I,0.0380703033207635,0.0409803045938682
RCC0107_I,0,0.00999999999999268
RCC0108_I,0.0122331557717811,0
RCC0109_I,0,0
RCC0110_I,0,0
RCC0111_I,0,0
RCC0112_I,0,0
RCC0113_I,0,0
RCC0114_I,0,0
RCC0115_I,0,0
RCC0116_I,0,0
RCC0117_I,0,0
RCC0118_I,0,0.00999999999999268
RCC0119_I,0,0
RCC0120_I,0,0
RCC0121_I,0,0
RCC0122_I,0,0
RCC0123_I,0,0.01
RCC0124_I,0.00226634365919474,0.0223482474322374
RCC0125_I,0,0.01
RCC0126_I,0,0.00999999999999956
RCC0127_I,0,0
RCC0128_I,0.0407264618936329,0.0609574176689857
RCC0129_I,0,0.01
RCC0130_I,0.0504549271406119,0.0536874353129549
RCC0131_I,0,0
RCC0134_I,0,0
RCC0136_I,0.0161152431969155,0.016115243196939
RCC0137_I,0,0
RCC0138_I,0.00394301912971339,0.00497929980323594
RCC0139_I,0,0
RCC0140_I,0,9.99909351619144e-06
RCC0141_I,0,9.99909351619144e-06
RCC0142_I,0.00614566271588496,0.00614566271588532
RCC0143_I,0.00614566271588496,0.00614566271588532
RCC0144_I,0,0
RCC0145_I,0,0
RCC0147_I,0.0243330811033556,0.0261921937153865
RCC0148_I,0.0127275806913386,0.0195503766112651
RCC0149_I,0.0380839722615443,0.0409936898121881
RCC0150_I,0,0
RCC0151_I,0.0123258154803666,0.0235672156524765
RCC0152_I,0.01,0
RCC0153_I,0.0112495310311348,0.00124953103107024
RCC0156_I,0,0
RCC0157_I,0,0
RCC0159_I,0.00999999999993406,0.00999999999999979
RCC0162_I,0,0
RCC0163_I,-0.369964296119952,-0.527433738142351
RCC0165_I,0,0.01
RCC0166_I,0,0.106699914876358
RCC0167_I,0,0.106699914876358
RCC0168_I,0,0.106699914876358
RCC0170_I,0.00999999999999956,0.00999999999999956
RCC0171_I,0.00999999999999956,0.00999999999999956
RCC0172_I,0.00999999999999956,0.00999999999999956
RCC0173_I,0.00333333333333319,0.00333333333333319
RCC0174_I,0.00333333333333319,0.00333333333333319
RCC0175_I,3.09999999999987e-06,3.09999999999987e-06
RCC0176_I,0.00333333333333319,0.00333333333333319
RCC0177_I,0.00999999999993406,0.00999999999999979
RCC0178_I,0.101056952841933,0.101056952842027
RCC0179_I,0,0
RCC0180_I,0.101056952841933,0.101056952842027
RCC0181_I,0,0
RCC0185_I,0.00999999999999979,0.00999999999999998
RCC0200_I,0,0.00999999999999981
RCC0206_I,0,0.00999999999999981
RCC0207_I,0,0.00999999999999981
RCC0210_I,0,0.00999999999999981
RCC0211_I,0,0
RCC0213_I,0,0
RCC0218_I,0,0.00999999999999981
RCC0219_I,0,0.01
RCC0226_I,0,0.00999999999999981
RCC0227_I,0,0.00999999999999981
RCC0228_I,0,0
RCC0229_I,0,0
RCC0230_I,0,0
RCC0231_I,0,0
RCC0232_I,0,0
RCC0233_I,0,0
RCC0234_I,0,0.01
RCC0250_I,0,0
RE00160_I,0,0
RE00548_I,0,0
RE10092_I,-0.00133575184630747,-0.00133575184630747
RM00004_I,0.499953517129835,0.499953517129836
RM00081_I,9.2386666249178,9.6356722093434
RM00112_I,8.24724748775312,8.4423036224528
RM00115_I,0,0
RM00127_I,0.486289871652482,0.496289871652481
RM00130_I,0.00231394251480327,0.0023139425148033
RM00138_I,0.000463439912890884,0.000463439912891744
RM00161_I,0,0
RM00197_I,0.0539005948993556,0.058357834764811
RM00199_I,0,0.0099999999999989
RM00209_I,0.760240595358109,1.46463548728409
RM00216_I,0.410811743669763,0.391185948916836
RM00238_I,0.489652859239984,1.43345345079703
RM00239_I,0.00999999999953616,0.00999999999999712
RM00243_I,0,-0.00999999999981998
RM00245_I,0.0199999999995271,0.019999999999988
RM00248_I,3.67355887840515,4.08664644146645
RM00258_I,2.18575316883426,2.55547962667369
RM00261_I,0,0
RM00267_I,2.92326492365167,2.43782383117961
RM00275_I,0,0
RM00335_I,0.01,0.00999999999999801
RM00342_I,0.882359972371563,0.0894938834631684
RM00344_I,0.00999999999953616,0.00999999999999623
RM00351_I,1.05138710213685,0.272559295621474
RM00355_I,0.159027129765754,0.173065412158309
RM00369_I,-1.89385318032308,-2.22576598186411
RM00371_I,0,0
RM00383_I,0,0
RM00405_I,-2.68489761254917,-3.37441781475259
RM00410_I,-0.547839981865066,-1.66347420216428
RM00432_I,-0.982576825574487,-0.982576825574485
RM00471_I,0,0
RM00472_I,0,0.00999999999999801
RM00479_I,-1.92385318032305,-2.23576598186411
RM00489_I,0,0
RM00513_I,0,0
RM00533_I,0,0.01
RM00549_I,0,0
RM00585_I,0,0.00999999999999002
RM00667_I,0.00999999999999091,0.00999999999999091
RM00705_I,0,0.00999999999998735
RM00706_I,0.795564647858595,0.82464652701125
RM00709_I,0.00999999999953616,0.00999999999994827
RM00710_I,0.00999999999999956,0.01
RM00711_I,0,0.00999999999999623
RM00713_I,0,0
RM00716_I,0,0
RM00734_I,0,0
RM00751_I,0.00999999999999956,0.0199999999999962
RM00781_I,0,0
RM00833_I,0.00999999999953616,0.00999999999999091
RM00842_I,-0.00999999999953616,-0.00999999999998735
RM00908_I,-0.00999999999999093,-0.00999999999990031
RM00927_I,0.307347553291491,0.338043927405888
RM00935_I,0.472872295992188,0.501139809338996
RM00943_I,0,-0.00999999999982037
RM00945_I,-0.00999999999999088,-0.0100000000000051
RM01025_I,0.00999999999940115,0.00999999999999068
RM01082_I,-0.0354150812971549,-0.0275562240564019
RM01090_I,0.349609757554969,0.350175113976035
RM01175_I,0.0481871226250917,0.21607012775718
RM01177_I,0.0481871226250917,0.19607012775718
RM01214_I,0.473190954344085,0.513106642933538
RM01220_I,0,0.00999999999982037
RM01248_I,0,0
RM01251_I,0,0
RM01253_I,0,0
RM01278_I,0.01,0.00999999999964984
RM01282_I,0.01,0.0199999999996407
RM01301_I,0,0
RM01360_I,0.00999999999953616,0.00999999999999623
RM01393_I,0,0.00999999999999002
RM01465_I,0,0
RM01492_I,0.000463439912890884,0.000463439912891744
RM01608_I,0.805564647858586,0.844646527011137
RM01616_I,0,0
RM01648_I,0,0
RM01655_I,0,0.00999999999982037
RM01736_I,0,0
RM01859_I,0.00999999999953616,0.00999999999999623
RM01868_I,0.00999999999953616,0.0297060515877232
RM01875_I,0,0
RM01923_I,0,0.00999999999999091
RM01931_I,0,0
RM01939_I,0,0
RM01975_I,-0.0581871226250826,-0.230020751367252
RM02016_I,0.00999999999953616,0.00999999999999623
RM02050_I,0.00164817524262162,0
RM02055_I,0,0
RM02085_I,0.313412826339443,0.313412826339492
RM02161_I,18.4134326549363,19.212986583922
RM02164_I,0,0
RM02199_I,0.309608335298315,0.34030470941274
RM02300_I,0,0
RM02301_I,0,0
RM02313_I,0,0
RM02396_I,0,0.00999999999999801
RM02433_I,0,0
RM02480_I,3.59065328818057e-05,3.59065328818057e-05
RM02488_I,0.00999999999999091,0.0139506236100715
RM02529_I,0,0
RM02530_I,0,0
RM02565_I,0,0
RM02566_I,0.00999999999940115,0.00999999999999068
RM02619_I,0,0
RM02661_I,0.471224120749567,0.511139809338982
RM02678_I,0,0
RM02765_I,-0.00999999999953616,-0.00999999999999091
RM02918_I,0.0130480906919073,0.0130480906919073
RM03026_I,-0.0581871226250826,-0.230020751367252
RM03035_I,0.00231394251480327,0.0023139425148033
RM03038_I,0.0543996258732706,0.0543996258732706
RM03045_I,0.805564647858586,0.844646527011137
RM03102_I,0,0
RM03103_I,0,0
RM03158_I,0.805564647858586,0.844646527011137
RM03172_I,0.307347553291491,0.338043927405888
RM03225_I,-0.00999999999953616,-0.00999999999956458
RM03291_I,-0.00999999999953616,-0.00999999999982037
RM03293_I,0.00999999999953616,0.00999999999982037
RM03313_I,0.00999999999953616,0.00999999999999712
RM03336_I,0,0
RM03425_I,0.00999999999999088,0.00999999999973511
RM03451_I,0.00999999999993406,0.00999999999999979
RM03524_I,0,0
RM03534_I,-0.00999999999953616,-0.00999999999956458
RM03646_I,0.0237532438110057,0.0237532438110057
RM03648_I,0.0172170412547324,0.0172170412547324
RM03650_I,0.00421368909680147,0.00421368909680147
RM03651_I,0.0183301554316024,0.0183301554316024
RM03654_I,0.0460116370411034,0.0460116370411034
RM03655_I,0.00866565951586868,0.00866565951586868
RM03656_I,0.0258856185010778,0.0258856185010778
RM03657_I,0.0399004505576061,0.0399004505576061
RM03658_I,0.034828948700648,0.034828948700648
RM03659_I,0.00994848834880143,0.00994848834880143
RM03660_I,0.0173079771879236,0.0173079771879236
RM03661_I,0.0210261383920948,0.0210261383920948
RM03662_I,0.0222793036318476,0.0222793036318476
RM03663_I,0.0242502305688743,0.0242502305688743
RM03664_I,0.00434936356396911,0.00434936356396911
RM03665_I,0.0365226912423859,0.0365226912423859
RM03758_I,0,0
RM03776_I,0,16.1426063710283
RM03777_I,0.0481871226250917,16.3386764987855
RM03778_I,0,0.00999999999999091
RM03815_I,0.00999999999999088,0.00999999999973511
RM03856_I,0,0.00999999999964984
RM03857_I,0,0.0199999999996407
RM03858_I,0,0.00999999999999091
RM03905_I,0.0183301554316024,0.0183301554316024
RM03989_I,0,0.00999999999964984
RM03990_I,0,0.0199999999996407
RM03991_I,0,0.00999999999999091
RM04096_I,0.313412826339443,0.313412826339492
RM04125_I,0.00999999999999088,0.00999999999973511
RM04138_I,0.313412826339443,0.313412826339492
RM04170_I,0,-0.00999999999999091
RM04188_I,0,0.00999999999998646
RM04203_I,0.307347553291491,0.338043927405888
RM04204_I,0.307347553291491,0.338043927405888
RM04224_I,0.471224120749567,0.511139809338982
RM04432_I,0.805564647858586,0.844646527011137
RM04433_I,18.1414908205396,18.9020104680041
RM04737_I,0,-0.00999999999999091
RM04738_I,0,-0.00999999999999091
RM04739_I,0,-0.00999999999999091
RM04740_I,0,-0.00999999999999091
RM04741_I,0,-0.00999999999999091
RM04742_I,0,0.00999999999999091
RM04743_I,0,-0.00999999999999091
RM04744_I,0,-0.00999999999999091
RM04745_I,-0.0481871226250917,-0.19607012775718
RM04746_I,-0.0481871226250917,-0.19607012775718
RM04747_I,0.0481871226250917,0.19607012775718
