Row,PFD
DMN0046_I,0
DMN0047_I,0.00440136577162775
DMN0048_I,0.00913487468049252
DMN0054_I,0
DMN0055_I,0
DMN0057_I,0.01
DMN0058_I,0.00813644303389083
DMN0059_I,0.00999999999999091
DMN0060_I,0.00999999999999091
DMN0061_I,0.00999999999999091
DMN0062_I,0.01
DMN0063_I,0.01
DMN0064_I,0.01
DMN0065_I,0.01
DMN0066_I,0.00884354636008372
DMN0067_I,0
DMN0068_I,0.01
DMN0072_I,0.101057190678407
DMN0073_I,0.02
DMN0075_I,0.01
DMN0077_I,0
DMN0078_I,0
DMN0080_I,0.0289378291342482
DMN0082_I,0.01
DMN0083_I,0.0122421583632649
DMN0084_I,0
DMN0085_I,0
DMN0086_I,0
DMN0100_I,0
DMN1001_I,0
DMN1004_I,0.00999999999999091
DMN1005_I,0
DMN1006_I,0.00999999999999091
DMN1007_I,0.00999999999999091
EX00001_E,2.75224753700604
EX00002_E,0
EX00007_E,-19.7713757762067
EX00009_E,1.28529151615896
EX00011_E,13.9278736410106
EX00014_E,5.58952610355178
EX00016_E,0
EX00018_E,0
EX00019_E,0
EX00020_E,0.000368649749982896
EX00021_E,0.116525014518258
EX00022_E,0.00534116975829748
EX00025_E,0
EX00026_E,0
EX00027_E,0
EX00031_E,0
EX00032_E,0.000215554020895291
EX00033_E,0
EX00037_E,0
EX00041_E,0
EX00042_E,0.679576397079483
EX00047_E,0.372586740645486
EX00048_E,0
EX00049_E,0
EX00051_E,0
EX00054_E,0
EX00058_E,1.16950774849536
EX00059_E,0.0660967056914623
EX00061_E,0
EX00062_E,0.249485390697194
EX00064_E,0
EX00065_E,0
EX00067_E,0.0408274998197927
EX00068_E,0
EX00072_E,0
EX00073_E,0.0838055670185881
EX00074_E,0
EX00075_E,0
EX00077_E,0
EX00078_E,0.053412416370115
EX00079_E,0
EX00080_E,2.54945959685199
EX00081_E,0
EX00082_E,0
EX00084_E,0
EX00086_E,0.0793290656866046
EX00089_E,0
EX00093_E,0
EX00094_E,0
EX00095_E,0
EX00097_E,0.0483030019698024
EX00099_E,0.00999989999976895
EX00101_E,0
EX00106_E,0.232633451798287
EX00108_E,0.0035995196393977
EX00109_E,0
EX00111_E,0
EX00114_E,0
EX00116_E,0
EX00121_E,0
EX00122_E,0
EX00123_E,0.0384160258143809
EX00124_E,0
EX00127_E,0
EX00130_E,0
EX00132_E,0
EX00133_E,0
EX00134_E,0
EX00135_E,0.0904359924432988
EX00137_E,0
EX00140_E,0
EX00141_E,0
EX00143_E,0
EX00147_E,0.0231876481100645
EX00148_E,0.113341190505863
EX00149_E,0
EX00152_E,0.207816805101725
EX00153_E,0.00999999999999091
EX00156_E,0
EX00157_E,0
EX00158_E,0
EX00159_E,0
EX00160_E,0
EX00162_E,0
EX00163_E,0
EX00164_E,3.11320768045207
EX00166_E,0.166919494731095
EX00167_E,0
EX00170_E,0.0045861000900823
EX00178_E,0.0314805515300369
EX00181_E,0
EX00183_E,0
EX00185_E,0
EX00186_E,0.00774673638985328
EX00187_E,6.99160309076408e-05
EX00188_E,0
EX00189_E,0
EX00191_E,0
EX00194_E,0.00159763298055864
EX00197_E,0
EX00208_E,0
EX00212_E,0
EX00214_E,0.0432355186323867
EX00219_E,0
EX00233_E,0
EX00239_E,0
EX00242_E,0.223714704550755
EX00243_E,0
EX00245_E,0
EX00249_E,0
EX00250_E,0
EX00253_E,0
EX00255_E,0.0170081700275662
EX00256_E,0
EX00257_E,0
EX00259_E,0
EX00262_E,0.0191893178645165
EX00266_E,0.02744184953878
EX00268_E,0
EX00272_E,0
EX00288_E,0
EX00294_E,0
EX00295_E,0.0254777628095607
EX00299_E,0.0353694265298062
EX00301_E,0
EX00311_E,0
EX00314_E,0
EX00315_E,0
EX00318_E,0.01
EX00320_E,0
EX00322_E,0
EX00328_E,0
EX00329_E,0
EX00330_E,0
EX00334_E,0.00502894019012564
EX00344_E,0
EX00346_E,0.0189696907772835
EX00350_E,0
EX00352_E,0
EX00354_E,0
EX00355_E,0.00625181341981049
EX00366_E,0.22033867870818
EX00376_E,0
EX00378_E,0.00326770972800011
EX00379_E,0
EX00385_E,0.00253720931997418
EX00387_E,0
EX00388_E,0.00309117711999257
EX00398_E,0
EX00402_E,0
EX00407_E,0
EX00422_E,0
EX00427_E,0
EX00429_E,0.0099999000000071
EX00437_E,0.0118396826623558
EX00438_E,0
EX00439_E,0
EX00440_E,0
EX00455_E,0
EX00459_E,0
EX00469_E,0
EX00473_E,0
EX00475_E,0.0844570490028087
EX00483_E,0.000865125320344133
EX00486_E,0
EX00504_E,0
EX00506_E,0
EX00523_E,0
EX00526_E,0
EX00532_E,0
EX00534_E,0
EX00535_E,0
EX00544_E,0
EX00546_E,0
EX00559_E,0
EX00565_E,0
EX00575_E,0
EX00577_E,0
EX00583_E,0.0135563978598786
EX00584_E,0
EX00588_E,0
EX00631_E,0
EX00632_E,0
EX00642_E,0.00179970982
EX00643_E,0
EX00655_E,0
EX00669_E,0
EX00670_E,0
EX00671_E,0
EX00695_E,0.0019392701971759
EX00696_E,0
EX00704_E,0
EX00708_E,0
EX00719_E,0.0190509450499875
EX00750_E,0
EX00777_E,0
EX00780_E,0.00185720204999421
EX00785_E,0
EX00794_E,0
EX00811_E,0
EX00818_E,0
EX00853_E,0
EX00864_E,0
EX00881_E,0
EX00906_E,0.00627892523028627
EX00909_E,0
EX00940_E,0
EX00942_E,0
EX00954_E,0.0399998999999842
EX00979_E,0
EX01060_E,0
EX01083_E,0
EX01103_E,0
EX01132_E,0
EX01137_E,0
EX01161_E,0.00179970982
EX01179_E,0.0896708201901492
EX01181_E,0.00999989999993134
EX01185_E,0
EX01194_E,0
EX01205_E,0
EX01326_E,0
EX01419_E,0
EX01530_E,0
EX01595_E,0.0179355001543575
EX01613_E,0
EX01697_E,0
EX01717_E,0
EX01755_E,0
EX01762_E,0
EX01801_E,0
EX01879_E,0.0050018283802517
EX01885_E,0
EX01888_E,0
EX01921_E,0.00124953103107024
EX01996_E,0
EX02076_E,0
EX02094_E,0
EX02165_E,0.00086512532
EX02188_E,0
EX02415_E,0
EX02470_E,0
EX02505_E,0.0108651253199901
EX02512_E,0
EX02630_E,0.0132882621201296
EX02642_E,0.00179970982015128
EX02679_E,0
EX02737_E,0
EX02763_E,0
EX02918_E,0.00510881305999925
EX02946_E,0
EX03197_E,0.69422622230428
EX03284_E,0.016315676319489
EX03722_E,0
EX03758_E,0.000737399500060466
EX03793_E,0
EX03917_E,0
EX04227_E,0.00185720204991385
EX04230_E,0
EX04317_E,0.0178313404297569
EX04598_E,0
EX04677_E,0
EX04722_E,0
EX04853_E,0
EX05100_E,0
EX05122_E,0.0014228582273268
EX05127_E,0
EX05332_E,0.00309117711989675
EX05335_E,0.00123407507064384
EX05356_E,0
EX05402_E,0
EX05422_E,0
EX05455_E,0
EX05512_E,0
EX05519_E,0.00999990000024472
EX05635_E,0.00913467467999468
EX05684_E,0
EX05688_E,0
EX05697_E,0
EX05787_E,0.00134977508240219
EX05828_E,0.00451797991088457
EX05852_E,0.01179970982
EX05984_E,0.00774673639007786
EX06232_E,0.0118255926589576
EX06341_E,0
EX06424_E,0
EX11061_E,0.00262657789376251
EX11135_E,0
EX11499_E,0.0199998999999799
EX14818_E,0
EX14819_E,0
EX15519_E,0.00124953103107024
EX15520_E,0
EX15610_E,0.000549020327832237
EX17337_E,0.000456867476506855
EX17339_E,0
EX18125_E,0
EX18126_E,0
EXC0001_E,0
EXC0013_E,0.00071085115201338
EXC0050_L,-3.55475574983507
EXC0051_L,7.38742542781416
EXC0052_L,1.39455509862974
EXC0053_L,0
EXC0054_L,0.0171393386105795
EXC0055_L,0
EXC0056_L,0.00806075122876465
EXC0057_L,0
EXC0058_L,0
EXC0059_L,0
EXC0060_L,0
EXC0063_L,0
EXC0065_L,0
EXC0072_L,0
EXC0135_E,0
EXC0141_E,0.00774673638997619
EXC0142_L,0
EXC0152_E,0
EXC0180_E,0.01179970982
EXC0201_E,0
EXC0202_E,0
EXC0203_E,0.00774693638999292
EXC0207_E,0
EXC0208_E,0
EXC0210_E,0
EXC0211_E,0.0166809927944801
EXC0213_E,0
EXC0214_E,0.00504495015978377
EXC0216_E,0.00047940233854569
EXC9998_E,1.37396405474915
EXC9999_E,0.343491013687288
RC00004_I,4.25061302040172
RC00009_I,0.948990309892223
RC00010_I,0.01
RC00028_I,0.00141148191195134
RC00032_I,0
RC00078_I,0.00227449955795058
RC00089_I,0.01
RC00093_I,0.168556429418466
RC00100_I,0.715725239676885
RC00102_I,0.758202315945353
RC00103_I,0
RC00115_I,0.0133527336052367
RC00127_I,3.8369058483828
RC00137_I,-0.0135563978602704
RC00138_I,0.01
RC00155_I,0.01
RC00156_I,0.216818193040694
RC00158_I,0.130290232024663
RC00160_I,0.015982632790312
RC00161_I,0.01
RC00174_I,0
RC00177_I,0.159703202842189
RC00178_I,0.02
RC00181_I,0.01
RC00183_I,0.01
RC00185_I,0.01
RC00188_I,0.01
RC00190_I,0.01
RC00191_I,0.01
RC00192_I,0.0384148767107035
RC00199_I,0.01
RC00200_I,1.20301161971085
RC00220_I,0
RC00233_I,0
RC00235_I,0.01
RC00238_I,0.00999999999999091
RC00251_I,0.01
RC00253_I,0.01
RC00256_I,0.01
RC00257_I,0.0135563978602241
RC00261_I,0
RC00267_I,0.01
RC00274_I,0.00999999999999091
RC00275_I,0
RC00277_I,0
RC00278_I,0
RC00286_I,0.00839342281326076
RC00287_I,0
RC00289_I,0.117764695172127
RC00291_I,0.0144843167265662
RC00293_I,0
RC00306_I,0.00141148191195134
RC00328_I,0.01
RC00330_I,4.15467634369122
RC00332_I,0.0547470750411776
RC00335_I,0.01
RC00342_I,-0.0336575579187866
RC00352_I,0.01
RC00355_I,0.00999999999999091
RC00359_I,0.0036575579188444
RC00366_I,0.01
RC00369_I,-0.00999999999999091
RC00383_I,8.22478081226475e-05
RC00416_I,0
RC00417_I,-0.101057190678375
RC00424_I,0.01
RC00426_I,0
RC00431_I,-0.00999999999999091
RC00434_I,0.01
RC00471_I,0
RC00475_I,0.01
RC00485_I,0
RC00489_I,0
RC00494_I,-0.00999999999999091
RC00497_I,0.0232945327895083
RC00507_I,0
RC00508_I,0.01
RC00509_I,0.00999999999999091
RC00511_I,0.172638393110322
RC00512_I,-0.18583477866423
RC00513_I,0
RC00525_I,0
RC00527_I,0
RC00529_I,0
RC00548_I,0.01
RC00549_I,9.99999980573485e-06
RC00551_I,0.0911474190231745
RC00554_I,0.00999999999999091
RC00570_I,-0.11583477866418
RC00571_I,0.01
RC00573_I,0.01
RC00575_I,0.01
RC00578_I,0.01
RC00582_I,1.0437522355349
RC00585_I,0.00999999999999091
RC00602_I,0.01
RC00619_I,0
RC00631_I,0.00999999999999091
RC00650_I,0.01
RC00658_I,1.23947956375719
RC00662_I,0
RC00669_I,-0.00999999999999091
RC00670_I,0.0199998999997462
RC00678_I,0
RC00685_I,0
RC00694_I,0.170322129370447
RC00698_I,0.00999999999999091
RC00699_I,0
RC00703_I,0
RC00710_I,0.01
RC00711_I,0.691626075942963
RC00720_I,0
RC00722_I,0.00999999999999091
RC00731_I,0
RC00734_I,0.124932000464014
RC00736_I,0
RC00748_I,0.363361033468868
RC00751_I,0.228473857566883
RC00754_I,-0.0455583456703152
RC00765_I,0.0388364398770842
RC00768_I,0
RC00782_I,0.01
RC00801_I,0.00213629616948852
RC00842_I,0
RC00847_I,0.167396733809999
RC00851_I,0.0739664432733849
RC00867_I,0.01
RC00875_I,0.0139115765322231
RC00885_I,0.155037420633334
RC00888_I,0.01
RC00893_I,0.0299999999999727
RC00894_I,0.0232945327895083
RC00895_I,0.015946926569768
RC00897_I,0.01
RC00899_I,0.01
RC00905_I,0
RC00936_I,0.0367260500851216
RC00939_I,0
RC00941_I,0.01
RC00943_I,-1.09309403522821
RC00945_I,1.18879990210166
RC00946_I,0.01
RC00955_I,0.00999999999999091
RC00959_I,0.275684755452062
RC00961_I,-0.00999999999999091
RC00963_I,0.0942860260513187
RC00964_I,0
RC00965_I,0.01
RC00966_I,0
RC00978_I,-0.00999999999999091
RC00987_I,0
RC00988_I,0
RC00996_I,0
RC01000_I,0
RC01001_I,0.0184148767106585
RC01005_I,0.0483458068777676
RC01009_I,0.0644610758370163
RC01010_I,0.01
RC01011_I,0.01
RC01013_I,0.0698080409521656
RC01015_I,-1.10322250676234
RC01016_I,0.00999999999999091
RC01018_I,0.01
RC01021_I,0.101699563672425
RC01023_I,0.0103686497500348
RC01026_I,0.01
RC01030_I,0.01
RC01036_I,0.00999999999999091
RC01041_I,-0.011926383339528
RC01049_I,0.0617565880392021
RC01051_I,0.00321818515246888
RC01054_I,0
RC01055_I,-0.00999999999999091
RC01056_I,0.181693544119298
RC01057_I,0.291088882944678
RC01061_I,2.14104315120949
RC01066_I,0.276812478442707
RC01070_I,0.543078618434606
RC01072_I,0.00999999999999091
RC01082_I,-0.00999999999999091
RC01083_I,0.00999999999999091
RC01092_I,0.01
RC01093_I,0.00999999999999091
RC01095_I,-0.0212017927997294
RC01100_I,0.00141148191195134
RC01101_I,0
RC01103_I,0.00266140502788484
RC01108_I,0
RC01121_I,0.31341534137209
RC01123_I,0.021102420827674
RC01126_I,0.01
RC01127_I,-0.0155783768194624
RC01130_I,0.0299998999996234
RC01132_I,0
RC01134_I,0.143225520944596
RC01135_I,0.01
RC01137_I,-0.00999999999999091
RC01138_I,0.0122332550439848
RC01154_I,0.01
RC01167_I,0
RC01168_I,0
RC01184_I,0
RC01185_I,0.01
RC01186_I,0
RC01187_I,0.0257608741868968
RC01201_I,0
RC01206_I,0.01
RC01218_I,0
RC01220_I,1.12867241204776
RC01224_I,-0.00999999999999091
RC01227_I,0.127262390321995
RC01229_I,0.01
RC01230_I,0.01
RC01231_I,0.01
RC01234_I,0.01
RC01252_I,0.0199999999999818
RC01262_I,0.01
RC01266_I,-0.101057190678375
RC01268_I,0
RC01269_I,0
RC01274_I,0
RC01280_I,0.336887272683584
RC01281_I,0.0349715569443569
RC01290_I,0.018414876710608
RC01301_I,0.01
RC01310_I,0.01
RC01315_I,0.01
RC01318_I,-0.184265234689065
RC01321_I,0.0854416794926465
RC01326_I,0.0972622145858929
RC01334_I,0.00315767715181385
RC01351_I,0.0192500171382335
RC01357_I,0.01
RC01364_I,0.01
RC01372_I,0.01
RC01375_I,0
RC01378_I,0
RC01384_I,0
RC01393_I,0.00999999999999091
RC01397_I,0.02
RC01402_I,0.00999999999999091
RC01410_I,0
RC01415_I,-0.00999999999999091
RC01431_I,0.00999999999999091
RC01463_I,0.00443823225926557
RC01468_I,0.01
RC01470_I,0.354508953547366
RC01481_I,0.00999999999999091
RC01483_I,-0.0100000999997292
RC01494_I,0.0112369691720274
RC01495_I,0.01
RC01496_I,0.00999999999999091
RC01497_I,0.0156760234345694
RC01498_I,0.01
RC01500_I,0
RC01512_I,-2.14104315120949
RC01513_I,1.03449883323935
RC01514_I,0
RC01518_I,-1.10654431797013
RC01528_I,0.00999999999999091
RC01529_I,0.191693544119289
RC01547_I,0.00223325504407512
RC01560_I,0.0284149767109425
RC01561_I,0.00999999999999091
RC01567_I,0
RC01569_I,0.0738510448425713
RC01570_I,0
RC01595_I,0.0208650253199331
RC01600_I,0.0492721611804605
RC01602_I,0
RC01616_I,0.01
RC01639_I,0.0162360034506026
RC01641_I,-0.103964773784924
RC01655_I,1.10867241204778
RC01658_I,0.0211024208276915
RC01663_I,0
RC01664_I,0.0667576568920513
RC01665_I,0.00120252194676596
RC01681_I,0
RC01682_I,0
RC01687_I,0.00999999999999091
RC01704_I,0.00999999999999091
RC01710_I,0
RC01711_I,0
RC01724_I,0.00999999999999091
RC01737_I,0
RC01752_I,0
RC01758_I,0.00999999999999091
RC01759_I,-0.00999999999999091
RC01768_I,0.127080011113513
RC01769_I,0.01
RC01786_I,0.238178671105594
RC01787_I,0.0204514496621186
RC01793_I,0
RC01794_I,0
RC01795_I,0
RC01799_I,0.0419077175135953
RC01801_I,0.000188170135288601
RC01802_I,0.0408596915164026
RC01814_I,0
RC01815_I,0
RC01816_I,0
RC01818_I,-0.155037420633334
RC01819_I,-0.0577752060473813
RC01827_I,-0.00999999999999091
RC01829_I,0.113964773784915
RC01830_I,-0.103964773784924
RC01843_I,0.113964773784912
RC01844_I,0
RC01855_I,0.00879747805322495
RC01857_I,0.00999999999999091
RC01863_I,0.0540779575701436
RC01870_I,-0.0117565880391339
RC01876_I,0
RC01878_I,0.01
RC01890_I,0.115107628519695
RC01896_I,0.0162360034505582
RC01903_I,0
RC01904_I,0.00999999999999091
RC01905_I,0.00999999999999091
RC01909_I,0
RC01920_I,0.01
RC01923_I,0.01
RC01926_I,0.0103686497499829
RC01931_I,-0.0359469265697498
RC01938_I,0
RC01951_I,0.0029431973695182
RC01956_I,0
RC01959_I,0
RC01960_I,0
RC01961_I,0.0267612117071384
RC01968_I,0.0886782660292088
RC01969_I,0.0972473059589447
RC01975_I,0.00999999999999091
RC01978_I,0.01
RC01987_I,0.01
RC01993_I,-0.0296313502497014
RC01998_I,-0.0698080409521253
RC02003_I,0.0211024208276915
RC02016_I,0.0122913254317707
RC02017_I,0
RC02018_I,0
RC02019_I,0
RC02024_I,0
RC02029_I,0.000188170135270017
RC02030_I,0.00085985586190418
RC02035_I,0.00999999999999091
RC02037_I,0.01
RC02038_I,-0.343361033468909
RC02051_I,-0.383207179054466
RC02053_I,0.0199999999999909
RC02055_I,0.01
RC02057_I,-0.373503125393995
RC02058_I,0
RC02059_I,0
RC02061_I,0.000108078889015826
RC02078_I,0
RC02080_I,0
RC02082_I,0.313415341372092
RC02088_I,0.0851705131136003
RC02090_I,0.00999999999999091
RC02093_I,0.0135527233151151
RC02094_I,0.0135527233151151
RC02098_I,0.00999999999999091
RC02099_I,0.01
RC02100_I,0.00999999999999091
RC02101_I,0
RC02102_I,0.01
RC02103_I,0.210338678708126
RC02107_I,0.01
RC02110_I,0.01
RC02124_I,-0.00999999999999091
RC02142_I,0
RC02147_I,0.121373027839581
RC02173_I,0.02
RC02186_I,0.0161152689593109
RC02222_I,0.253293367062166
RC02235_I,3.63939963030384
RC02236_I,-3.60267358021872
RC02239_I,0.01
RC02240_I,0.351148453294707
RC02241_I,0.0739664432733849
RC02245_I,0.31341534137209
RC02250_I,0.01
RC02251_I,0.413004980640783
RC02265_I,0.00999999999999091
RC02266_I,0
RC02269_I,0
RC02286_I,0
RC02288_I,0
RC02294_I,0.00999999999999091
RC02295_I,-0.0123792299402794
RC02297_I,0.0832586675946914
RC02323_I,0.00999999999999091
RC02326_I,0.00120252194676596
RC02331_I,0.00999999999999091
RC02335_I,0.030872353797823
RC02364_I,0
RC02367_I,-0.0183636643059799
RC02382_I,0
RC02383_I,0
RC02389_I,0.000829211247909564
RC02396_I,0.01
RC02397_I,0.01
RC02464_I,0.00999999999999091
RC02466_I,0
RC02478_I,0
RC02484_I,0.0829610692964025
RC02485_I,0.0745045932829761
RC02493_I,0
RC02497_I,0
RC02519_I,0.01
RC02521_I,0.0118572020499051
RC02529_I,0
RC02531_I,-0.00999999999999091
RC02541_I,0.01
RC02543_I,-0.00999999999999091
RC02556_I,0.0751705131136094
RC02557_I,0.00999999999999091
RC02577_I,-0.00999999999999091
RC02619_I,0.00999999999999091
RC02640_I,0.00999999999999091
RC02665_I,0
RC02668_I,0
RC02670_I,0.00999999999999091
RC02678_I,0.01
RC02687_I,0.01
RC02695_I,-0.00999999999999091
RC02697_I,0.00999999999999091
RC02701_I,0
RC02719_I,0.01
RC02731_I,0.01
RC02732_I,0.01
RC02736_I,0.00999999999999091
RC02737_I,0.01086512532
RC02739_I,0.00999999999999091
RC02740_I,0.467237427050691
RC02743_I,0
RC02746_I,0.01
RC02748_I,0.083002053543396
RC02749_I,0.273210428798734
RC02750_I,0.00360204964403936
RC02757_I,0.01
RC02778_I,0.01086512532
RC02869_I,0.01
RC02902_I,0.00161353512059361
RC02908_I,0
RC02914_I,0
RC02918_I,0.0532649377329276
RC02957_I,-0.0100000999997292
RC02976_I,0.0207373995000795
RC02978_I,0.0349715569443569
RC03004_I,0
RC03005_I,0.0135563978602704
RC03018_I,0.00231394251480337
RC03020_I,0.01
RC03038_I,0.235503085839495
RC03055_I,0
RC03057_I,0.01
RC03058_I,0.01086512532
RC03104_I,0
RC03105_I,-0.00999999999999091
RC03106_I,0.0259469265697081
RC03161_I,0.00294319736954162
RC03181_I,0.01
RC03219_I,0.0184743432266937
RC03245_I,0.31341534137209
RC03269_I,0.00231394251477468
RC03283_I,0.01
RC03284_I,0.01
RC03300_I,0.01
RC03302_I,-0.00999999999999091
RC03315_I,0.01
RC03321_I,0.0492721611805109
RC03332_I,0.01
RC03336_I,0.0117937763451437
RC03346_I,0.0123792299402748
RC03348_I,0.01
RC03361_I,0.01
RC03362_I,0.01
RC03363_I,0.0100000000000182
RC03376_I,0.00159909859166874
RC03393_I,0
RC03394_I,0
RC03416_I,0.01
RC03421_I,0.101057190678375
RC03430_I,0.00999999999999091
RC03433_I,0.00999999999999091
RC03435_I,0.0199999999999818
RC03445_I,0
RC03454_I,0.0191346746801391
RC03455_I,0.0191346746801391
RC03469_I,0.01
RC03482_I,0.00999999999999091
RC03542_I,0
RC03552_I,-0.768202315945359
RC03595_I,0.01
RC03596_I,-0.00999999999999091
RC03599_I,0
RC03601_I,-0.00999999999999091
RC03617_I,0
RC03618_I,-0.00999999999999091
RC03634_I,0.00266140502787948
RC03646_I,0.084376265813059
RC03648_I,0.0522097119803446
RC03650_I,0.00728586287167401
RC03652_I,0.0563680251446893
RC03654_I,0.177173706274474
RC03655_I,0.0341102649284245
RC03656_I,0.0957239224640452
RC03657_I,0.144264930335623
RC03658_I,0.143735400493052
RC03659_I,0.025124686498111
RC03660_I,0.0665406048815168
RC03661_I,0.119671346706332
RC03662_I,0.100255850242442
RC03663_I,0.0999028222938126
RC03664_I,0.0135643144193377
RC03665_I,0.131963747832882
RC03681_I,0.01
RC03718_I,0.00124953103107024
RC03719_I,0.00374859309321072
RC03720_I,0.00124953103107024
RC03749_I,0.01
RC03755_I,0.393004980640783
RC03778_I,0.127536601366554
RC03814_I,0.124055937469821
RC03858_I,0.130947044380662
RC03866_I,0.01
RC03875_I,0.01
RC03889_I,0
RC03936_I,0
RC03954_I,0
RC03956_I,0
RC03970_I,0.00999999999999091
RC03991_I,0.01
RC04025_I,0.01
RC04073_I,0
RC04144_I,0.00999999999999091
RC04162_I,0.0506733662720264
RC04171_I,0
RC04173_I,1.03449883323935
RC04176_I,0.01
RC04183_I,0
RC04184_I,0.00999999999999091
RC04208_I,0.01
RC04209_I,0.00999999999999091
RC04230_I,0
RC04231_I,0.00231394251477468
RC04262_I,0.00443823225930373
RC04286_I,0.01
RC04293_I,0
RC04300_I,0
RC04311_I,0.0698080409521253
RC04313_I,0.01
RC04321_I,0.0191346746801173
RC04323_I,0
RC04325_I,-0.00999999999999091
RC04326_I,0.0199999999999818
RC04360_I,0.0698080409521253
RC04361_I,0.0506733662720264
RC04404_I,0.0100000000000182
RC04420_I,0.00999999999999091
RC04452_I,0.01
RC04463_I,0.01
RC04480_I,0.00999999999999091
RC04496_I,3.60262963386087e-05
RC04513_I,0.01
RC04545_I,0.01
RC04559_I,0.00999999999999091
RC04560_I,0.0155783768194624
RC04571_I,0.0341761845006658
RC04591_I,0.00999999999999091
RC04620_I,0
RC04666_I,0.00179970982006367
RC04674_I,0.00382894299139025
RC04734_I,0
RC04742_I,0.127536601366554
RC04770_I,-0.00999999999999091
RC04779_I,0.611535595845788
RC04780_I,0.01
RC04807_I,0.00296729711094708
RC04823_I,0.00296729711094708
RC04824_I,0.00296729711089938
RC04826_I,0.00296729711094708
RC04866_I,0.01
RC04867_I,0.01
RC04886_I,0
RC04903_I,0
RC04928_I,0
RC04929_I,0
RC04940_I,0
RC04996_I,0.00382894299139025
RC05050_I,0.01
RC05052_I,0.01
RC05556_I,0.01
RC05577_I,0.156801020506947
RC05578_I,0.158133818064376
RC05623_I,0.00813644303389083
RC05692_I,0.00999999999999091
RC05795_I,0.0100000000000182
RC05802_I,0.02
RC05803_I,0.02
RC05861_I,0.00542288722894988
RC05916_I,0.00999999999999091
RC05969_I,0.0161152689593109
RC05970_I,0.0161152689592559
RC05972_I,0.0161152689592559
RC05973_I,0.0161152689592559
RC05976_I,0.0161152689592559
RC05979_I,0.0161152689592559
RC05980_I,0.0161152689592559
RC05981_I,0.0161152689592559
RC05982_I,0.0161152689592559
RC05983_I,0.0154189068457495
RC05985_I,0.0125353921163316
RC05988_I,0.0125353921163316
RC05989_I,0.0122421583632649
RC06099_I,-0.00999999999999091
RC06171_I,-0.00999999999999091
RC06238_I,0.0161152689592559
RC06258_I,0.0161152689592559
RC06259_I,0.0161152689592559
RC06260_I,0.0161152689592559
RC06261_I,0.0161152689592559
RC06262_I,0.0161152689592559
RC06263_I,0.0161152689592559
RC06264_I,0.0161152689592559
RC06364_I,0.0401420919250768
RC06517_I,0.0199999999999818
RC06518_I,0
RC06519_I,0.01
RC06520_I,0.01
RC06521_I,0.01
RC06522_I,0.01
RC06982_I,0
RC06983_I,-0.00999999999999091
RC07034_I,0.01
RC07041_I,0.01
RC07050_I,0.01
RC07109_I,0.00999999999999091
RC07140_I,0.00999999999999091
RC07168_I,0.0601274900539011
RC07172_I,0
RC07209_I,0
